timestamp;step_count;X;Y;Z;Distance;degree;latitude;longitude;GpsAccuracy;indoor_outdoor_flag;TagName;subtrack;gnss_geom;track;curv_absc;geometry;drift;AirTC_Avg;RH_Avg;WindDir;WS_ms_Avg;SR01Up_1_Avg;SR01Dn_1_Avg;Albedo_1_Avg;IR01UpCo_1_Avg;IR01DnCo_1_Avg;SR01Up_2_Avg;SR01Dn_2_Avg;Albedo_2_Avg;IR01UpCo_2_Avg;IR01DnCo_2_Avg;SR01Up_3_Avg;SR01Dn_3_Avg;Albedo_3_Avg;IR01UpCo_3_Avg;IR01DnCo_3_Avg;Temp_C_Avg(1);Temp_C_Avg(2);sensorFamily;timedelta_in_s;T_mrt;T_mrt_SRUp;T_mrt_SRDn;T_mrt_IRUp;T_mrt_IRDn;T_mrt_SRright;T_mrt_SRleft;T_mrt_SRfront;T_mrt_SRback;T_mrt_IRright;T_mrt_IRleft;T_mrt_IRfront;T_mrt_IRback;T_mrt_SRlat;T_mrt_IRlat;PET;UTCI;lat_cor;lon_cor;epoch;sun_alti;sun_azim
2023-05-11 14:45:37.187;65;-1.5;43.75;-0.0;67.83;140.0;47.207153;-1.557479;19.31;I;;8698267507;POINT (355212.66477060755 6688492.819857632);6.0;0.11181900177852283;POINT (355202.2516051108 6688505.702086763);16.56459607302062;20.01;40.78;324.0;0.73;0.337;-0.583;-1.731;400.2;400.9;-2.721;5.167;-1.899;398.9;398.5;-2.126;-4.088;1.922;398.7;399.5;16.13;15.87;cr1000x;-0.813;16.5990866059027;-0.0038234344239284;-0.007351928468964863;0.9935971009781249;0.9955907746194154;-0.017942805854907644;0.03407220795748173;0.0022222438710414833;-0.003844415954947135;3.645016904424308;3.641361836081942;3.656895876536997;3.663292246136137;0.01450723001866844;14.606566863179385;16.45499999999998;17.837020082811637;47.207263374254495;-1.5576261556233062;1683816337;47.027765313343245;209.65550811998764
2023-05-11 14:45:39.076;66;-0.12;44.11;-0.0;69.26;83.0;47.207216;-1.557436;20.53;I;;8698267507;POINT (355216.3179087009 6688499.618323513);6.0;0.11437942476037469;POINT (355201.92710627656 6688507.42456964);16.371703424205105;19.87;40.62;6.0;0.42;2.681;-0.814;-0.304;401.6;400.6;-2.225;6.2;-2.787;399.4;398.8;-1.64;-3.789;2.31;399.5;399.9;16.09;15.86;cr1000x;-0.924;16.798660659639154;-0.0029766554975971253;-0.00687716321975336;1.0047897692956012;1.0057958166240573;-0.014807651077985703;0.041261769295960156;0.01784238765846277;-0.005417271001114769;3.6833069440327866;3.6777736837262776;3.7035955651566526;3.6943734646458046;0.03887923487532246;14.759049657561523;17.120999999999974;18.240436376180018;47.20727868695733;-1.5576317481126758;1683816339;47.02312504686811;209.64688937443037
2023-05-11 14:45:41.060;67;1.17;44.42;-0.0;70.58;54.0;47.207251;-1.557446;21.54;I;;8698267507;POINT (355215.7864798067 6688503.543222995);6.0;0.11693984774222653;POINT (355201.7508230913 6688509.17215679);15.122319766476167;19.88;40.46;359.0;0.44;7.604;-0.536;-0.07;403.4;400.8;0.066;8.92;135.2;400.3;399.6;1.857;-2.863;-1.542;400.2;400.9;16.07;15.88;cr1000x;-0.94;17.290993737525355;0.003445836749626236;-0.00531256360483571;1.029043119612591;1.0308430451091648;0.00044905357749571855;0.06069027138275468;0.051736415201173384;-0.0036468593566318956;3.77410092336342;3.7675011965426504;3.8033282849982606;3.778815013949685;0.10922888080479187;15.123745418854018;17.26199999999998;18.379305837516174;47.20729430226487;-1.5576354049314696;1683816341;47.01825091061298;209.63783834240192
2023-05-11 14:45:42.811;68;2.53;44.54;-0.0;71.94;72.0;47.207305;-1.557508;20.06;I;;8698267507;POINT (355211.4472138859 6688509.802134855);6.0;0.11950027072407839;POINT (355201.57453990605 6688510.919743944);9.935730551283513;19.88;40.46;359.0;0.44;7.604;-0.536;-0.07;403.4;400.8;0.066;8.92;135.2;400.3;399.6;1.857;-2.863;-1.542;400.2;400.9;16.07;15.88;cr1000x;0.811;17.290993737525355;0.003445836749626236;-0.00531256360483571;1.029043119612591;1.0308430451091648;0.00044905357749571855;0.06069027138275468;0.051736415201173384;-0.0036468593566318956;3.77410092336342;3.7675011965426504;3.8033282849982606;3.778815013949685;0.10922888080479187;15.123745418854018;17.26199999999998;18.379305837516174;47.207309917572196;-1.5576390617523872;1683816342;47.013948896864605;209.62985149873606
2023-05-11 14:45:44.797;69;4.0;44.52;-0.0;73.41;73.0;47.207319;-1.557545;19.95;I;;8698267507;POINT (355208.7408730345 6688511.516189521);6.0;0.12206069370593023;POINT (355201.3982567207 6688512.667331096);7.432303899435108;19.84;40.34;356.0;0.21;21.13;-0.269;-0.013;402.9;401.3;11.82;21.69;1.836;399.9;398.5;19.74;0.31;0.016;392.9;403.1;16.22;16.0;cr1000x;0.797;18.428680002690726;0.03843375455814698;0.0006035696004572221;1.0600378854334251;1.0875573215021985;0.08438292414134198;0.1548448074979448;0.15084697014437864;-0.0019203897287665814;3.9560538340825446;3.942204183250548;3.9857316572939663;3.969903484914542;0.3881543120548988;15.8538931595416;18.59099999999998;18.922775441940647;47.20732553287932;-1.557642718575428;1683816344;47.0090690915515;209.62079398984127
2023-05-11 14:45:55.500;70;5.11;44.66;-0.0;74.54;69.0;47.207329;-1.557429;13.93;I;606.0;8698267507;POINT (355217.5709308763 6688512.1186039345);6.0;0.12462111668778209;POINT (355201.2219735354 6688514.414918247);16.50943565217743;19.65;40.03;14.0;0.31;40.76;6.635;0.163;404.9;403.2;28.37;47.32;1.668;399.8;398.3;52.97;5.373;0.101;379.4;406.8;16.92;16.99;cr1000x;-0.5;20.67416675586162;0.11220247379936932;0.011381232617028721;1.1136365598504894;1.1940626055539776;0.22034501289137998;0.3675264719781494;0.3165760565898007;0.05153292775940451;4.3028912870413665;4.286747372757819;4.357780595605425;4.339484159417406;0.9559804692187345;17.286903414822017;18.973999999999972;19.464434128777814;47.20734114818623;-1.55764637540059;1683816355;46.98276296769132;209.57200367097045
2023-05-11 14:45:57.434;71;6.25;44.2;-0.0;75.77;83.0;47.207324;-1.557351;12.1;I;;8698267507;POINT (355223.4332618613 6688511.223564716);6.0;0.1264878561616124;POINT (355202.4983128476 6688514.519138316);21.19275573283686;19.62;40.03;53.0;0.77;38.83;15.38;0.396;406.1;403.5;27.04;53.52;1.979;399.9;400.3;59.49;6.289;0.106;378.6;408.1;16.85;16.92;cr1000x;-0.5660000000000001;21.19408498940396;0.128272005932277;0.013560306695378888;1.1312073578412043;1.219349505375054;0.213779489239068;0.423131592606321;0.30699177393317345;0.12159499055091962;4.381112912843523;4.385495121308483;4.4490371440504;4.420552789028161;1.0654978463294822;17.63619796723057;17.680999999999973;18.963339393519544;47.207342747743844;-1.5576296212629928;1683816357;46.978008164370586;209.5631915302835
2023-05-11 14:45:59.023;72;7.38;43.49;-0.0;77.11;90.0;47.207324;-1.557341;12.0;I;;8698267507;POINT (355224.18895010697 6688511.179901416);6.0;0.1283545956354427;POINT (355203.7746521596 6688514.623358382);20.702679936500004;19.61;40.03;40.0;0.62;38.68;25.83;0.668;406.6;404.1;25.74;59.12;2.297;400.3;403.1;67.17;7.829;0.117;379.1;409.6;16.84;16.95;cr1000x;-0.977;21.846017316302664;0.1479713064795759;0.01724679705863629;1.1572565264640893;1.2503621029799286;0.20791323366893516;0.47753808758770183;0.312435271107786;0.20864020301742792;4.480565957073177;4.511906413430421;4.551081983876977;4.523099433558009;1.206526795381851;18.066653787938584;18.29799999999999;19.428192381331492;47.20734434729901;-1.5576128671243992;1683816359;46.97410123964079;209.55595229707637
2023-05-11 14:46:00.595;73;8.73;42.8;-0.0;78.62;90.0;47.207323;-1.557303;8.97;I;;8698267507;POINT (355227.05415823945 6688510.903089299);6.0;0.130221335109273;POINT (355205.0509914718 6688514.72757845);22.333071106997448;19.61;40.03;40.0;0.62;38.68;25.83;0.668;406.6;404.1;25.74;59.12;2.297;400.3;403.1;67.17;7.829;0.117;379.1;409.6;16.84;16.95;cr1000x;0.595;21.846017316302664;0.1479713064795759;0.01724679705863629;1.1572565264640893;1.2503621029799286;0.20791323366893516;0.47753808758770183;0.312435271107786;0.20864020301742792;4.480565957073177;4.511906413430421;4.551081983876977;4.523099433558009;1.206526795381851;18.066653787938584;18.29799999999999;19.428192381331492;47.20734594685178;-1.5575961129848093;1683816360;46.97023588335039;209.54879143834674
2023-05-11 14:46:02.531;74;9.64;41.74;-0.0;80.02;98.0;47.207324;-1.557291;6.0;I;;8698267507;POINT (355227.9673914181 6688510.961586352);6.0;0.13208807458310332;POINT (355206.3273307839 6688514.831798517);21.9834202628045;19.61;40.03;26.0;0.87;39.64;41.55;1.048;405.2;403.8;23.03;63.19;2.744;401.6;406.9;70.2;9.3;0.132;381.4;410.8;16.86;16.87;cr1000x;0.531;22.533543479385514;0.15803471011183962;0.020936222279773625;1.1897884673088308;1.28150262813442;0.19009939749588003;0.5215970876146182;0.3272053893502685;0.34297134024983994;4.59361084878823;4.654233701125325;4.634788635281351;4.618775051645138;1.3818732147106068;18.501408236840046;17.91399999999997;19.192777049386653;47.20734754640211;-1.5575793588442228;1683816362;46.96547513971345;209.53997365421907
2023-05-11 14:46:04.055;75;10.23;40.58;-0.0;81.32;106.0;47.207324;-1.557285;5.05;I;;8698267507;POINT (355228.4208043847 6688510.935388706);6.0;0.1339548140569336;POINT (355207.603670096 6688514.936018585);21.19806876634443;19.55;40.03;12.0;0.93;38.92;63.29;1.626;401.9;404.2;18.0;50.16;2.787;403.8;410.1;67.44;9.06;0.134;383.0;411.1;16.85;16.85;cr1000x;0.055;22.704643512185044;0.15262061039130947;0.02050330264153713;1.2010693731247963;1.289189606505493;0.1493618073224559;0.4162215697385771;0.32295341894388807;0.5251727103021242;4.643089592293927;4.715530068845318;4.6212424644450945;4.647688987630523;1.4137095063070453;18.627551113214864;17.79899999999998;19.08361152039819;47.207349145950026;-1.5575626047026412;1683816364;46.96172721692843;209.5330332361608
2023-05-11 14:46:05.907;76;10.46;39.28;-0.0;82.64;112.0;47.207322;-1.557275;4.94;I;;8698267507;POINT (355229.16367824294 6688510.669941134);6.0;0.13582155353076392;POINT (355208.880009408 6688515.040238652);20.74913785694719;19.64;40.09;2.0;0.98;37.24;63.22;1.698;399.3;405.6;14.13;37.25;2.636;405.0;411.0;62.73;7.433;0.118;383.0;411.0;16.8;16.68;cr1000x;-0.09299999999999997;22.188372056797903;0.13970621211246786;0.016554061447983;1.1819875398397426;1.2683991615512642;0.11538624022870973;0.3041852405180068;0.3041035800507537;0.5162574739744535;4.5829020800574884;4.6507969256879695;4.518401976708531;4.589691564620536;1.2399325347719237;18.341792547074526;17.592999999999986;18.874072775244276;47.20735074549552;-1.557545850560064;1683816365;46.95717225268679;209.52460003404292
2023-05-11 14:46:07.368;77;10.5;37.89;-0.0;84.03;116.0;47.207318;-1.557269;5.43;I;;8698267507;POINT (355229.5914624176 6688510.200173769);6.0;0.13768829300459423;POINT (355210.15634872013 6688515.1444587195);20.05416660210157;19.65;40.09;11.0;0.85;37.33;55.94;1.498;398.1;406.8;11.69;29.94;2.562;405.7;411.1;58.83;6.301;0.107;381.9;410.8;16.7;16.67;cr1000x;-0.632;21.706354944377836;0.12901442653048723;0.0138181183336495;1.1605471262774891;1.2483706715757856;0.09399946233529012;0.24074798137883544;0.3001710803230436;0.44981436467374936;4.520532129212317;4.58070189381115;4.43584875681396;4.532788933112079;1.0847328887109184;18.069871712949507;17.70299999999997;18.99607806383948;47.207352345038565;-1.5575290964164887;1683816367;46.9535786366476;209.51794801654
2023-05-11 14:46:09.242;78;10.46;36.5;-0.0;85.42;113.0;47.207317;-1.557268;5.72;I;;8698267507;POINT (355229.66062405275 6688510.0849150615);6.0;0.13955503247842455;POINT (355211.4326880323 6688515.248678788);18.945239702512428;19.59;40.11;16.0;1.14;38.44;47.1;1.225;397.5;407.6;10.25;31.39;3.063;406.3;411.1;56.13;6.066;0.108;380.1;411.0;16.74;16.63;cr1000x;-0.758;21.487202339329883;0.12221347261302097;0.013207677264752986;1.1468209185819398;1.240051032720803;0.08183127879991756;0.25060330161262556;0.30688725434817854;0.37602470550986505;4.4948581350681955;4.547960077101982;4.397504574672921;4.50923991103568;1.0153465402705868;17.94956269787878;17.046999999999983;18.25642420372136;47.20735394457921;-1.5575123422719188;1683816369;46.94896895513294;209.50941689149568
2023-05-11 14:46:10.761;79;10.55;35.13;-0.0;86.8;117.0;47.207318;-1.557262;6.32;I;;8698267507;POINT (355230.12044427975 6688510.169609996);6.0;0.14142177195225483;POINT (355212.70902734454 6688515.352898856);18.16656057419129;19.59;40.11;16.0;1.14;38.44;47.1;1.225;397.5;407.6;10.25;31.39;3.063;406.3;411.1;56.13;6.066;0.108;380.1;411.0;16.74;16.63;cr1000x;0.761;21.487202339329883;0.12221347261302097;0.013207677264752986;1.1468209185819398;1.240051032720803;0.08183127879991756;0.25060330161262556;0.30688725434817854;0.37602470550986505;4.4948581350681955;4.547960077101982;4.397504574672921;4.50923991103568;1.0153465402705868;17.94956269787878;17.046999999999983;18.25642420372136;47.20735554411743;-1.5574955881263517;1683816370;46.94523217321967;209.5025026381735
2023-05-11 14:46:12.326;80;10.53;33.75;-0.0;88.18;117.0;47.207319;-1.557265;6.7;I;;8698267507;POINT (355229.900144965 6688510.293601204);6.0;0.14328851142608515;POINT (355213.98536665656 6688515.457118923);16.73146986501174;19.53;40.15;11.0;0.87;40.07;42.57;1.062;397.2;408.1;9.75;39.08;4.008;406.7;411.3;55.46;6.906;0.125;378.2;411.6;16.63;16.57;cr1000x;0.326;21.6226800295118;0.12129278394663895;0.015103641650477617;1.1461733800927383;1.247395460724937;0.07818638705539746;0.3133870775512751;0.3213260030061309;0.34137379455879696;4.519333554134394;4.57044969465325;4.413767611758499;4.534890640379264;1.0542732621716004;18.03844150092541;17.54399999999997;18.852146515823453;47.20735714365322;-1.55747883397979;1683816372;46.94138199634705;209.49537987678383
2023-05-11 14:46:14.217;81;10.59;32.31;-0.0;89.61;115.0;47.207324;-1.557268;6.69;I;;8698267507;POINT (355229.7054744676 6688510.861162227);6.0;0.14515525089991546;POINT (355215.2617059687 6688515.561338991);15.189276153252337;19.47;40.1;16.0;1.06;42.04;40.47;0.963;396.8;408.3;9.84;50.31;5.112;407.2;411.2;56.88;7.569;0.133;376.0;411.8;16.46;16.4;cr1000x;0.217;21.930466624871542;0.12564352468762674;0.016719336117451595;1.1509118526238504;1.2604933534853764;0.07969793197485185;0.40747997537142244;0.34049807522589143;0.3277820433965706;4.570181179319815;4.615074904067553;4.4534574949756935;4.582526953625443;1.1554580259687361;18.221240531988506;17.23199999999998;18.4984992533548;47.207358743186596;-1.557462079832232;1683816374;46.9367294120571;209.48677444754077
2023-05-11 14:46:15.854;82;10.61;30.93;-0.0;91.0;119.0;47.207329;-1.55726;6.58;I;;8698267507;POINT (355230.34206105483 6688511.380694479);6.0;0.14702199037374575;POINT (355216.53804528085 6688515.665559059);14.453750930292111;19.43;40.16;18.0;1.12;45.38;40.87;0.9;396.3;408.3;10.44;60.13;5.758;407.4;410.7;60.68;8.68;0.143;373.6;411.9;16.41;16.38;cr1000x;-0.14600000000000002;22.298172042604676;0.13560762254772488;0.019398058070439223;1.1569619914849592;1.275569176372202;0.08554811784981722;0.4927211040526351;0.3718557076652017;0.33489957629521355;4.625989889936381;4.6634610893394;4.499950401035316;4.6362093079553865;1.2850245058628678;18.425610688266485;17.21499999999999;18.451742675822082;47.20736034271755;-1.5574453256836776;1683816375;46.932701426508345;209.47932584290288
2023-05-11 14:46:17.774;83;10.63;29.55;-0.0;92.38;114.0;47.207339;-1.557243;6.84;I;;8698267507;POINT (355231.6908027123 6688512.41539296);6.0;0.14888872984757606;POINT (355217.8143845929 6688515.769779126);14.276094927370012;19.41;40.2;18.0;1.27;49.65;44.11;0.888;395.4;408.3;11.38;66.14;5.811;407.4;410.2;67.12;9.77;0.146;371.3;412.5;16.36;16.34;cr1000x;-0.22599999999999998;22.67558559336129;0.15176164486081167;0.022090453967373806;1.1633455170848541;1.2924320651696803;0.0943460603082857;0.5483346598233757;0.4116240680409828;0.3656946151316768;4.680327318667803;4.712494516734249;4.5424678983830376;4.690666775189161;1.4199994033043206;18.625956508974248;17.06999999999999;18.196493474776315;47.20736194224607;-1.5574285715341278;1683816377;46.92797671943299;209.47059070206106
2023-05-11 14:46:19.492;84;10.64;28.27;-0.0;93.65;115.0;47.207349;-1.55723;7.37;I;;8698267507;POINT (355232.7372687246 6688513.467556611);6.0;0.15075546932140638;POINT (355219.09072390496 6688515.873999192);13.857097510583378;19.51;40.25;28.0;1.03;55.62;44.03;0.792;394.4;408.3;13.0;64.48;4.959;407.4;409.5;78.03;11.24;0.144;369.0;413.0;16.33;16.33;cr1000x;-0.508;22.842828786145503;0.17732959891189556;0.025543825346273308;1.162036274299899;1.3005988652733285;0.10832642421462287;0.5372990641045295;0.4634704396013326;0.366893266013065;4.704199963547938;4.7284484169682885;4.554090489993389;4.714592157870945;1.4759891939335499;18.70133102838056;17.61599999999997;18.890616476392083;47.20736354177216;-1.5574118173835807;1683816379;46.923748770237;209.46277567084803
2023-05-11 14:46:21.290;85;10.73;27.12;-0.0;94.81;113.0;47.207358;-1.557214;7.7;I;;8698267507;POINT (355234.0040336028 6688514.3957293825);6.0;0.15262220879523666;POINT (355220.3670632171 6688515.978219261);13.728482637077514;19.49;40.34;358.0;0.98;62.98;52.42;0.832;393.3;408.2;14.79;105.4;7.124;407.7;408.0;81.5;13.71;0.168;366.6;413.3;16.45;16.39;cr1000x;-0.71;24.34198560443815;0.1934225148807668;0.032537701583009976;1.205634235523759;1.3592161198635284;0.12870310407342314;0.9171945347761189;0.548054191652751;0.45616069746645305;4.91626464452937;4.919882204974204;4.74262174317734;4.922293911937428;2.050112527968746;19.501062504618343;18.201999999999973;19.46993789004194;47.20736514129584;-1.5573950632320384;1683816381;46.91932353546146;209.4545976844489
2023-05-11 14:46:23.079;86;10.8;25.84;-0.0;96.09;113.0;47.207368;-1.557213;7.51;I;;8698267507;POINT (355234.1436736367 6688515.500287765);6.0;0.15448894826906698;POINT (355221.6434025292 6688516.0824393295);12.513819489075816;19.42;40.43;27.0;0.81;69.14;59.84;0.866;392.7;408.0;16.51;125.3;7.592;407.9;405.6;84.9;15.84;0.187;364.4;413.5;16.52;16.37;cr1000x;-0.921;25.183765866909255;0.2061167184670495;0.03845569871046011;1.2259071890141517;1.3910884266118324;0.14696842261798532;1.1153932982455215;0.61546921500954;0.5326826413967439;5.031579735078301;5.00320848381407;4.84408277020164;5.032813267741963;2.4105135772697905;19.911684256835972;18.858999999999984;20.053913499429072;47.2073667408171;-1.5573783090795004;1683816383;46.91492022593602;209.44646195344433
2023-05-11 14:46:24.580;87;10.88;24.67;-0.0;97.26;115.0;47.207371;-1.557209;7.33;I;;8698267507;POINT (355234.46517007577 6688515.8155003525);6.0;0.1563556877428973;POINT (355222.9197418414 6688516.186659398);11.551392649923168;19.42;40.43;27.0;0.81;69.14;59.84;0.866;392.7;408.0;16.51;125.3;7.592;407.9;405.6;84.9;15.84;0.187;364.4;413.5;16.52;16.37;cr1000x;0.58;25.183765866909255;0.2061167184670495;0.03845569871046011;1.2259071890141517;1.3910884266118324;0.14696842261798532;1.1153932982455215;0.61546921500954;0.5326826413967439;5.031579735078301;5.00320848381407;4.84408277020164;5.032813267741963;2.4105135772697905;19.911684256835972;18.858999999999984;20.053913499429072;47.207368340335925;-1.5573615549259652;1683816384;46.91122539199323;209.43963656637337
2023-05-11 14:46:26.649;88;10.92;23.37;-0.0;98.57;114.0;47.207384;-1.55719;6.91;I;;8698267507;POINT (355235.9842688476 6688517.17414481);6.0;0.15822242721672758;POINT (355224.19608115347 6688516.290879465);11.821232033264529;19.4;40.47;19.0;0.7;72.36;65.4;0.904;392.6;408.0;17.91;133.6;7.458;408.1;403.6;87.7;17.19;0.196;362.6;413.6;16.61;16.38;cr1000x;0.649;25.613519199664324;0.21530448554803036;0.04220164317640413;1.2335449465047132;1.4070440978332857;0.1612205879810622;1.2026281716510279;0.6513635815918292;0.5887116948052188;5.090555818490815;5.034423740119806;4.897211992990674;5.089308438971459;2.603924036029138;20.111499990572757;19.326999999999984;20.39020457484387;47.207369939852335;-1.5573448007714346;1683816386;46.90613196062392;209.43022957840378
2023-05-11 14:46:28.617;89;10.97;22.11;-0.0;99.82;115.0;47.207401;-1.557172;6.74;I;;8698267507;POINT (355237.45342648425 6688518.98072567);6.0;0.1600891666905579;POINT (355225.47242046555 6688516.395099532);12.256833512273621;19.32;40.54;41.0;0.41;72.92;67.04;0.919;392.7;408.0;18.94;142.6;7.532;408.1;401.9;90.1;17.23;0.191;361.0;413.7;16.7;16.43;cr1000x;0.617;25.878587520775454;0.2226942578484484;0.04258626040764447;1.2364174452321417;1.4169138423615983;0.17164676907194135;1.292335230710604;0.6608491235863762;0.607560686303218;5.125024518367137;5.047163327448547;4.931627366730641;5.123768692707158;2.7323918096721393;20.227583905253482;20.523000000000007;20.87870031791621;47.20737153936632;-1.5573280466159076;1683816388;46.901286890223716;209.42128343211795
2023-05-11 14:46:30.067;90;10.97;20.9;-0.0;101.03;116.0;47.207406;-1.557163;6.76;I;;8698267507;POINT (355238.16558029514 6688519.495892612);6.0;0.1619559061643882;POINT (355226.7487597777 6688516.499319601);11.803526614837468;19.32;40.64;48.0;0.52;72.86;59.43;0.816;392.8;407.9;20.09;111.8;5.564;408.2;401.4;91.7;15.71;0.171;359.7;414.1;16.74;16.5;cr1000x;0.067;24.873655033769353;0.22080072395514863;0.037827474082174316;1.2001769714046884;1.3816883065295567;0.17737096323827078;0.98706190592527;0.6432677143623898;0.5246966821926548;4.994008559912272;4.9108158646467075;4.805601573575553;4.990338293944673;2.3323972657185856;19.7007642920792;19.619000000000028;20.408225545609;47.20737313887787;-1.5573112924593862;1683816390;46.897716752838114;209.41469271647048
2023-05-11 14:46:32.089;91;11.09;19.63;-0.0;102.32;114.0;47.207416;-1.557139;6.51;I;;8698267507;POINT (355240.04329979146 6688520.500029998);6.0;0.1638226456382185;POINT (355228.02509908983 6688516.603539668);12.634072383996127;19.29;40.75;66.0;0.8;72.06;53.97;0.749;393.2;407.6;20.89;91.2;4.365;408.6;401.0;91.9;13.59;0.148;358.4;414.1;16.79;16.59;cr1000x;0.089;24.15873787290286;0.2169969138080228;0.03208909748260098;1.1726806014539328;1.354930348945518;0.180862244555479;0.7895948637367011;0.6238838364130117;0.46726353942839643;4.902092849046547;4.810913442162667;4.717334577202894;4.890095558667089;2.0616044841335883;19.320436427079198;18.426999999999975;19.674456111682193;47.20737473838701;-1.5572945383018666;1683816392;46.892737886404;209.40550328791744
2023-05-11 14:46:33.757;92;11.1;18.36;-0.0;103.58;114.0;47.207422;-1.557123;6.19;I;;8698267507;POINT (355241.2908410998 6688521.095526936);6.0;0.1656893851120488;POINT (355229.3014384019 6688516.707759734);12.767077898439359;19.29;40.81;60.0;0.82;72.67;50.96;0.701;393.2;407.3;22.15;81.8;3.696;408.8;401.2;93.2;12.94;0.139;357.5;414.8;16.68;16.56;cr1000x;-0.243;23.884004630627032;0.21836994991034214;0.03031874626437583;1.160717954938058;1.3467575040791788;0.19029269776700597;0.7027513624081755;0.6243146883398791;0.4378020712508634;4.866682051063366;4.776205574575886;4.680967178273276;4.848824851756627;1.955160819765924;19.172679655669153;18.277999999999995;19.548317083731444;47.20737633789372;-1.5572777841433514;1683816393;46.88863028202063;209.3979235986565
2023-05-11 14:46:35.379;93;11.17;17.04;-0.0;104.91;113.0;47.207423;-1.557107;5.89;I;;8698267507;POINT (355242.5063472715 6688521.136561791);6.0;0.16755612458587912;POINT (355230.577777714 6688516.811979802);12.6882930711844;19.34;41.01;45.0;1.2;73.85;50.57;0.685;393.1;406.9;23.74;78.54;3.309;408.9;401.3;95.4;12.95;0.136;356.7;415.5;16.62;16.58;cr1000x;-0.621;23.864482984803885;0.2234006305190014;0.030325347643826703;1.1574782084298285;1.3482820173888248;0.20383941528208252;0.6743701632794762;0.6341002872191152;0.43421058259540496;4.865172632180662;4.774746337231841;4.677181124260744;4.841376238773077;1.9465204483760787;19.15847633244633;17.504999999999978;18.72677613484169;47.20737793739801;-1.5572610299838416;1683816395;46.88463572799272;209.39055395909932
2023-05-11 14:46:37.395;94;11.32;15.75;-0.0;106.21;115.0;47.207418;-1.557099;5.69;I;;8698267507;POINT (355243.0788620381 6688520.547170726);6.0;0.1694228640597094;POINT (355231.8541170263 6688516.916199871);11.797408610997968;19.35;41.08;51.0;0.99;75.08;52.08;0.694;392.8;406.6;25.29;78.63;3.109;408.8;401.1;98.1;13.25;0.135;356.0;415.8;16.46;16.53;cr1000x;-0.605;23.965948688392643;0.23038503808136174;0.031117245204669148;1.15853445973869;1.3531422144925485;0.21777374700596;0.6770877709402385;0.6465185023806831;0.44846408636102797;4.877994155948447;4.7861141290384595;4.687074619512108;4.851742719688451;1.9898441066879098;19.20292562418747;17.954999999999977;19.261503914344935;47.20737953689988;-1.5572442758233334;1683816397;46.879670444014096;209.38139537835394
2023-05-11 14:46:39.192;95;11.27;14.46;-0.0;107.49;113.0;47.207414;-1.557099;5.68;I;;8698267507;POINT (355243.053234178 6688520.103600847);6.0;0.17128960353353972;POINT (355233.13045633823 6688517.0204199385);10.390742253055008;19.29;41.3;32.0;1.09;78.24;54.31;0.694;392.2;406.2;27.87;78.52;2.818;408.3;400.9;101.9;13.7;0.134;355.2;416.2;16.33;16.47;cr1000x;-0.808;24.13959900262688;0.24048050314798258;0.032331529863860266;1.1615885949336675;1.3610731227798212;0.2411648931961957;0.679449853382321;0.677026955280601;0.4699556996586074;4.895873551450434;4.807141089337445;4.702820491988391;4.870692717607558;2.067597401517725;19.27652785038383;17.76199999999998;19.05481784314821;47.20738113639933;-1.5572275216618316;1683816399;46.875244238760985;209.37323298829324
2023-05-11 14:46:41.006;96;11.32;13.09;-0.0;108.87;112.0;47.207407;-1.55709;5.55;I;;8698267507;POINT (355243.6885039202 6688519.288058816);6.0;0.17315634300737004;POINT (355234.40679565043 6688517.1246400075);9.530503100965262;19.22;41.5;20.0;1.22;81.8;56.26;0.688;391.7;405.8;31.23;79.33;2.54;407.3;400.4;105.7;14.4;0.136;353.7;416.4;16.32;16.46;cr1000x;-0.994;24.32831791445949;0.2507611763437738;0.034162355149955935;1.1627706613138127;1.3688937047528176;0.2716618950153788;0.6900716660765289;0.7115575732391285;0.48939155342828083;4.909585707175832;4.826413251051321;4.721543632459547;4.891504738453113;2.1626826877593173;19.349047329139815;17.526999999999973;18.75868679334746;47.207382735896346;-1.5572107674993323;1683816401;46.870775753635655;209.36499439599962
2023-05-11 14:46:42.663;97;11.45;11.73;-0.0;110.23;114.0;47.207399;-1.55708;5.21;I;;8698267507;POINT (355244.39293563826 6688518.357258317);6.0;0.17502308248120035;POINT (355235.68313496246 6688517.228860074);8.782591326469422;19.22;41.5;20.0;1.22;81.8;56.26;0.688;391.7;405.8;31.23;79.33;2.54;407.3;400.4;105.7;14.4;0.136;353.7;416.4;16.32;16.46;cr1000x;0.663;24.32831791445949;0.2507611763437738;0.034162355149955935;1.1627706613138127;1.3688937047528176;0.2716618950153788;0.6900716660765289;0.7115575732391285;0.48939155342828083;4.909585707175832;4.826413251051321;4.721543632459547;4.891504738453113;2.1626826877593173;19.349047329139815;17.526999999999973;18.75868679334746;47.207384335390934;-1.557194013335838;1683816402;46.86669357255951;209.35746958689052
