timestamp;step_count;X;Y;Z;Distance;degree;latitude;longitude;GpsAccuracy;indoor_outdoor_flag;TagName;gnss_geom;track;curv_absc;geometry;drift;AirTC_Avg;RH_Avg;WindDir;WS_ms_Avg;SR01Up_1_Avg;SR01Dn_1_Avg;Albedo_1_Avg;IR01UpCo_1_Avg;IR01DnCo_1_Avg;SR01Up_2_Avg;SR01Dn_2_Avg;Albedo_2_Avg;IR01UpCo_2_Avg;IR01DnCo_2_Avg;SR01Up_3_Avg;SR01Dn_3_Avg;Albedo_3_Avg;IR01UpCo_3_Avg;IR01DnCo_3_Avg;Temp_C_Avg(1);Temp_C_Avg(2);sensorFamily;timedelta_in_s;T_mrt;T_mrt_SRUp;T_mrt_SRDn;T_mrt_IRUp;T_mrt_IRDn;T_mrt_SRright;T_mrt_SRleft;T_mrt_SRfront;T_mrt_SRback;T_mrt_IRright;T_mrt_IRleft;T_mrt_IRfront;T_mrt_IRback;T_mrt_SRlat;T_mrt_IRlat;PET;UTCI;lat_cor;lon_cor;epoch;sun_alti;sun_azim
2023-05-09 15:22:52.955;145;34.69;-10.94;-4.22;169.04;315.0;47.206727;-1.556744;5.29;I;;POINT (355265.47888848913 6688442.370564098);5;0.3700187513023177;POINT (355247.5510620888 6688442.1666084295);17.92898651220964;15.82;81.1;337.0;2.45;0.085;6.432;75.68;402.9;404.1;1.151;4.535;3.94;403.9;403.2;0.646;-0.333;-0.516;404.2;405.0;16.8;16.54;cr1000x;0.955;17.6738658888915;0.001218816704292035;-0.0006282754837914051;1.0567588246762394;1.0588503809843566;0.007962558458741723;0.03137289540433859;0.0005880256029479118;0.044496243272481986;3.87190646722255;3.8651960574006736;3.8623201674770122;3.873823727171658;0.0844197227385102;15.473246419271893;11.726000000000004;11.846213062118505;47.20671585783149;-1.556980291042848;1683645772;40.92160925175363;200.6959619581658
2023-05-09 15:22:54.706;146;33.58;-10.34;-4.22;170.29;333.0;47.206728;-1.556745;4.88;I;;POINT (355265.40972525906 6688442.4858223675);5;0.38949342242349233;POINT (355246.29904330894 6688442.493438411);19.110683467755972;15.81;81.1;332.0;2.3;0.144;5.39;37.52;403.1;404.1;0.467;4.29;9.18;404.2;403.0;0.116;-0.588;-5.055;404.2;404.5;16.76;16.55;cr1000x;0.706;17.619798038920067;0.0002183515269816549;-0.0011068163609070092;1.0543098102192778;1.0550923261595693;0.0032231948106458664;0.029609219995012346;0.0009938759159164982;0.03720132768604115;3.865802637470686;3.854325737013079;3.855282145384546;3.864846229099219;0.07102761840761586;15.44025674896753;11.820000000000006;12.281793661550571;47.20671814516456;-1.556997052699155;1683645774;40.916979428102245;200.6890860974473
2023-05-09 15:22:56.659;147;32.58;-9.79;-4.22;171.44;91.0;47.206724;-1.556754;5.62;I;;POINT (355264.7039720929 6688442.0815447625);5;0.4089680935446669;POINT (355245.0112184492 6688442.661187701);19.70128249649066;15.81;81.1;341.0;3.25;0.083;4.625;55.91;403.7;403.9;0.098;4.071;41.51;405.6;402.9;-0.182;-0.736;4.039;404.5;404.5;16.66;16.48;cr1000x;0.659;17.646374165643863;-0.0003429773339566263;-0.0013869852625938294;1.0562975010823523;1.0562975010823523;0.0006771603772989803;0.028129794856981107;0.0005735133807736261;0.03195782392865085;3.88362334637744;3.8577708241012587;3.8654308307016088;3.8673458323516967;0.06133829254370456;15.474170833532005;11.212000000000009;9.539695039132127;47.20671898412538;-1.5570141653785714;1683645776;40.911815215909485;200.6814178322042
2023-05-09 15:22:58.630;148;31.9;-9.02;-4.22;172.46;352.0;47.206716;-1.556767;6.43;I;;POINT (355263.6703140222 6688441.2511606645);5;0.4284427646658415;POINT (355243.765328883 6688442.89030393);19.972361503781233;16.03;81.3;312.0;2.78;-0.705;4.04;-5.727;406.1;403.7;-0.322;2.766;-8.6;407.3;404.4;-0.707;-1.006;1.423;406.3;405.5;16.73;16.85;cr1000x;0.63;17.79503402368624;-0.0013408152420803416;-0.0019078644038653802;1.067751133302739;1.065648743672805;-0.0022391172029460494;0.01923415584890923;-0.00490241499402784;0.02809327173882621;3.924723441247241;3.896779179082701;3.9131602982826044;3.89003401235333;0.04018589539076155;15.624696930965879;11.709000000000003;11.12230551045538;47.20672039640993;-1.5570307717435168;1683645778;40.90660307785841;200.67367971550703
2023-05-09 15:23:00.297;149;31.75;-8.33;-4.22;173.17;9.0;47.206707;-1.55679;6.74;I;;POINT (355261.874551933 6688440.353542715);5;0.44791743578701615;POINT (355243.1411099983 6688444.029155754);19.0906253940579;15.92;81.2;5.0;0.42;-1.673;3.254;-1.945;409.1;404.1;-0.73;0.782;-1.07;408.7;406.8;-1.161;-1.232;1.061;408.0;406.6;16.83;17.14;cr1000x;0.297;17.985392614945624;-0.0022195586259836707;-0.0023552939080205702;1.0808570466584195;1.0771482234591014;-0.005117156407306597;0.005481666178785971;-0.01172740091701909;0.0228098999306516;3.9699420136129544;3.951486202930634;3.973827447440812;3.925259524592599;0.01144700878511188;15.820515188576998;15.295000000000005;17.816216885061277;47.206730307980955;-1.5570398722325987;1683645780;40.90219473699579;200.6671359717697
2023-05-09 15:23:15.376;150;31.68;-7.34;-4.22;174.17;62.0;47.206678;-1.556947;6.6;I;509.0;POINT (355249.8243105483 6688437.823111549);5;0.4673921069081908;POINT (355242.51689111354 6688445.168007578);10.36078551470178;15.87;81.3;16.0;0.64;-2.001;0.942;-0.471;412.7;407.2;-1.261;0.06;-0.048;411.7;409.4;-1.831;-1.623;0.886;411.9;408.9;17.27;18.37;cr1000x;-0.624;18.415766170879635;-0.0035630876963621246;-0.003158324047621916;1.110717599647041;1.1026278866124668;-0.00899755860845422;0.0004281153977059899;-0.014277648513494763;0.006721411743984042;4.070653713297366;4.047912631100174;4.080541140339623;4.026160291607208;-0.01612567998025895;16.225267776344374;14.628000000000002;17.497109071896155;47.20674021955122;-1.5570489727250336;1683645795;40.86230954040502;200.6079731537299
2023-05-09 15:23:17.436;151;31.13;-6.25;-4.22;175.4;357.0;47.206682;-1.556941;7.28;I;;POINT (355250.30335603777 6688438.240485368);5;0.4871183251703338;POINT (355241.95326216205 6688446.356623462);11.64455947203976;15.86;81.3;10.0;0.61;-1.88;0.867;-0.461;412.7;408.1;-1.266;0.288;-0.228;412.3;409.7;-1.828;-1.638;0.896;412.8;409.6;17.38;18.53;cr1000x;-0.5640000000000001;18.51074547406489;-0.003570940976478089;-0.0031997819034305843;1.1174288074690923;1.1087665686515025;-0.009068002195192172;0.0020628630586219158;-0.01346591163267084;0.006210077332726392;4.092276219730761;4.066469966586691;4.096246412522156;4.05058919542111;-0.014260973436514699;16.305581794260718;14.75;17.587950679868882;47.20675060985027;-1.5570573120321505;1683645797;40.85685953662733;200.5998949863012
2023-05-09 15:23:19.606;152;30.61;-5.11;-4.22;176.64;41.0;47.206685;-1.55693;8.0;I;;POINT (355251.15384345286 6688438.525136844);5;0.5068445434324769;POINT (355241.38963321026 6688447.545239346);13.29293236293579;15.95;81.4;2.0;0.58;-1.762;0.844;-0.479;412.7;408.8;-1.15;0.396;-0.344;412.6;410.1;-1.712;-1.578;0.922;413.6;410.1;17.43;18.69;cr1000x;-0.394;18.58966596771154;-0.003354964416039071;-0.003092367902166854;1.1231516054735873;1.1136471794117944;-0.008263298259909315;0.002845448792107904;-0.01266081002953062;0.006064542375098663;4.108265535624133;4.08337299117658;4.109261237402034;4.070428868063852;-0.012014117122233372;16.3713286322666;14.944000000000003;17.743847090252228;47.20676100014865;-1.5570656513424894;1683645799;40.85111809835511;200.59138639650163
2023-05-09 15:23:21.577;153;30.2;-4.13;-4.22;177.71;13.0;47.206687;-1.556916;8.0;I;;POINT (355252.22463330004 6688438.685798073);5;0.52657076169462;POINT (355240.8516088017 6688448.740846946);15.180569622843832;15.95;81.4;359.0;0.53;-1.698;0.933;-0.55;412.7;409.4;-1.04;0.252;-0.242;412.6;410.8;-1.704;-1.567;0.919;414.1;410.6;17.52;18.78;cr1000x;-0.42300000000000004;18.654584526911833;-0.003347967437963461;-0.003078793999582596;1.1274325256361915;1.1179033929635842;-0.007492321496537949;0.0018154471318534264;-0.012232655674155228;0.0067214768810287566;4.118944909323368;4.100975687712165;4.119943199412878;4.086999626459008;-0.011188053157810993;16.426863422907417;15.143000000000006;17.867641988442948;47.206771466582;-1.5570736582903528;1683645801;40.845902879646324;200.58365902257484
2023-05-09 15:23:23.479;154;29.97;-3.02;-4.22;178.85;19.0;47.206688;-1.556902;8.0;I;;POINT (355253.28901639296 6688438.735567039);5;0.5462969799567631;POINT (355240.73292094097 6688450.050960874);16.902475282339537;15.96;81.4;0.0;0.48;-1.62;0.96;-0.593;412.8;410.0;-1.073;0.002;-0.001;412.7;411.4;-1.696;-1.525;0.899;414.4;411.0;17.64;18.81;cr1000x;-0.521;18.712045132729145;-0.0033398819457530803;-0.003003136773156514;1.1308336135196042;1.121555538505206;-0.007747764663074609;1.4441313444687063e-05;-0.01169746389019652;0.00693183045344979;4.129380112045486;4.116372614721379;4.130380688762725;4.102364540680032;-0.012498956786376652;16.47849795620962;15.363000000000008;17.990496517436316;47.2067831799203;-1.5570762219452678;1683645803;40.84087008745205;200.5762031928565
2023-05-09 15:23:25.410;155;29.89;-1.76;-4.22;180.1;33.0;47.206687;-1.556876;8.0;I;;POINT (355255.24742306117 6688438.511160032);5;0.5660231982189061;POINT (355240.6142330801 6688451.3610748025);19.47435643749579;15.96;81.4;3.0;0.52;-1.516;0.904;-0.596;413.0;410.7;-1.264;-0.189;0.149;412.8;411.9;-1.747;-1.479;0.847;414.7;411.0;17.87;18.82;cr1000x;-0.5900000000000001;18.76430534012701;-0.003447453211204689;-0.0029185937603730594;1.1340003935611962;1.1238827146217787;-0.009145848015376835;-0.0013675358187549224;-0.010969229107050065;0.006541017884415079;4.1389510385681865;4.129927162757355;4.140956344303927;4.117895328342912;-0.014941595056766748;16.52772987397238;15.229000000000005;17.931474428185208;47.20679489325848;-1.5570787856012982;1683645805;40.835760286958234;200.56863452797626
2023-05-09 15:23:27.525;156;29.76;-0.5;-4.22;181.37;46.0;47.206686;-1.556866;8.0;I;;POINT (355255.99671387934 6688438.356608304);5;0.5857494164810493;POINT (355240.49554521963 6688452.671188734);21.09960764178263;15.97;81.4;4.0;0.39;-1.372;0.703;-0.512;413.2;411.4;-1.36;-0.408;0.3;413.0;412.3;-1.729;-1.385;0.801;414.8;411.1;18.03;18.91;cr1000x;-0.475;18.81530323405542;-0.0034188160828629455;-0.0027386120733170496;1.136562144787576;1.126424054296462;-0.009860321688766082;-0.0029580965066298244;-0.00994732452719637;0.005096916284707761;4.1493103694711975;4.142277640031415;4.151319720739706;4.133235559323125;-0.017668826437884515;16.576143289565444;15.797000000000004;18.192308474196707;47.20680660659657;-1.5570813492584443;1683645807;40.83016322336626;200.56034557028823
2023-05-09 15:23:29.188;157;29.71;0.75;-4.22;182.63;36.0;47.206685;-1.55686;10.29;I;;POINT (355256.4437257354 6688438.2195203295);5;0.6054756347431923;POINT (355240.3768573587 6688453.981302661);22.507288634927058;15.96;81.4;10.0;0.48;-1.231;0.442;-0.359;413.4;412.0;-1.339;-0.655;0.489;413.4;412.5;-1.618;-1.28;0.791;415.1;411.3;18.09;18.95;cr1000x;-0.812;18.867094395965296;-0.0032058628241300358;-0.002536158476444033;1.1397060290901344;1.1292726807149416;-0.009727884947797959;-0.004758599433015432;-0.008943260919148087;0.0032111464876226274;4.161807754504519;4.1527472151260625;4.161807754504519;4.147713582138031;-0.020218598812338846;16.624076306273132;15.423000000000007;18.043350193859656;47.20681831993452;-1.5570839129167073;1683645809;40.8257621463235;200.5538288651477
