timestamp;step_count;X;Y;Z;Distance;degree;latitude;longitude;GpsAccuracy;indoor_outdoor_flag;TagName;subtrack;gnss_geom;track;curv_absc;geometry;drift;AirTC_Avg;RH_Avg;WindDir;WS_ms_Avg;SR01Up_1_Avg;SR01Dn_1_Avg;Albedo_1_Avg;IR01UpCo_1_Avg;IR01DnCo_1_Avg;SR01Up_2_Avg;SR01Dn_2_Avg;Albedo_2_Avg;IR01UpCo_2_Avg;IR01DnCo_2_Avg;SR01Up_3_Avg;SR01Dn_3_Avg;Albedo_3_Avg;IR01UpCo_3_Avg;IR01DnCo_3_Avg;Temp_C_Avg(1);Temp_C_Avg(2);sensorFamily;timedelta_in_s;T_mrt;T_mrt_SRUp;T_mrt_SRDn;T_mrt_IRUp;T_mrt_IRDn;T_mrt_SRright;T_mrt_SRleft;T_mrt_SRfront;T_mrt_SRback;T_mrt_IRright;T_mrt_IRleft;T_mrt_IRfront;T_mrt_IRback;T_mrt_SRlat;T_mrt_IRlat;PET;UTCI;lat_cor;lon_cor;epoch;sun_alti;sun_azim
2023-05-11 11:22:57.911;14;-6.86;11.3;-0.0;13.69;254.0;47.206866;-1.556753;7.24;I;;9340607170;POINT (355265.68926160724 6688457.823909886);2.0;0.017426422279998164;POINT (355240.91513412056 6688459.92626096);24.863171011946033;15.0;60.46;0.0;0.72;2.853;2.055;0.72;404.5;406.3;3.672;0.563;0.153;403.9;404.7;4.097;0.435;0.106;408.5;403.1;16.94;17.5;cr1000x;-0.08899999999999997;17.854181660096685;0.00778939076782762;0.0008270405135477214;1.07622551162797;1.0619987851584693;0.02559832982622189;0.003924798391111907;0.019888898418902793;0.01432586268869444;3.901723643910166;3.909451742239277;3.9075197176569993;3.9249079388975003;0.06373788932493103;15.643603042703942;13.448000000000004;15.759919850591125;47.20687203121801;-1.5570813437356392;1683804177;59.02772914955754;292.9115418365644
2023-05-11 11:22:59.991;15;-7.55;12.42;-0.0;15.01;245.0;47.206878;-1.556753;7.41;I;;9340607170;POINT (355265.7661393403 6688459.154619582);2.0;0.019169064507659334;POINT (355240.7720034667 6688461.343519877);25.089800967056693;15.05;60.45;5.0;0.67;2.65;1.987;0.75;404.5;406.3;3.721;0.603;0.162;403.9;404.5;4.295;0.371;0.086;408.6;403.1;16.92;17.53;cr1000x;-0.009000000000000008;17.84325031400681;0.0081620635418935;0.0007050350579842815;1.0759915477535853;1.0615080589805928;0.025927933475610628;0.004201704887340287;0.018465203899588323;0.013845418923955471;3.89992074360777;3.9057141391169665;3.9057141391169665;3.9230943256445574;0.062440261186494705;15.634443347486261;13.624000000000006;15.909138009444849;47.20688469485488;-1.5570843114134956;1683804179;59.03002576825099;292.8961515724059
2023-05-11 11:23:01.603;16;-8.18;13.5;-0.0;16.26;234.0;47.206883;-1.556753;7.42;I;;9340607170;POINT (355265.79817172914 6688459.709081956);2.0;0.020911706735320508;POINT (355240.6288728129 6688462.760778793);25.35362817253684;15.06;60.45;7.0;0.65;2.429;1.986;0.818;404.6;406.4;3.634;0.621;0.171;403.7;404.3;4.233;0.27;0.064;408.5;402.8;16.9;17.48;cr1000x;-0.397;17.821549989689686;0.008036854923464835;0.0005126271744236962;1.0747405012143783;1.059744122127666;0.02529846749433683;0.004323155837639837;0.016909735152378685;0.01382574475612354;3.8944105620095386;3.9001986381482694;3.9030926762176357;3.920456904633828;0.060357103240478896;15.61815878100927;13.684000000000006;15.955315525831152;47.20689735849161;-1.5570872790927481;1683804181;59.03180465840703;292.8842227640854
2023-05-11 11:23:03.136;17;-8.82;14.55;-0.0;17.49;241.0;47.206902;-1.556758;7.6;I;;9340607170;POINT (355265.5420475582 6688461.837867986);2.0;0.022654348962981682;POINT (355240.485742159 6688464.178037707);25.16534987986962;15.01;60.41;357.0;0.58;2.286;2.133;0.933;405.0;406.2;3.372;0.521;0.154;403.4;404.3;3.958;0.206;0.052;408.5;402.7;16.89;17.42;cr1000x;-0.864;17.803737040878843;0.0075090621616717345;0.0003908203146297062;1.0739292341917333;1.058681279336624;0.023456807621755765;0.003624257642625965;0.01590221299624368;0.0148378916539754;3.8885790157506306;3.897254576271641;3.9040022344546492;3.9155696484826628;0.05782116991460082;15.605405474959584;13.865000000000004;16.077261382356525;47.20691002212819;-1.5570902467733978;1683804183;59.03349549520328;292.872877951338
2023-05-11 11:23:05.026;18;-9.51;15.64;-0.0;18.78;251.0;47.206913;-1.55676;7.84;I;;9340607170;POINT (355265.46138002333 6688463.066416823);2.0;0.024396991190642852;POINT (355240.3426115052 6688465.595296621);25.24574746178383;15.0;60.43;6.0;0.52;2.128;2.21;1.039;405.8;406.1;2.589;0.395;0.152;403.9;404.4;3.388;0.074;0.022;408.2;402.5;16.9;17.49;cr1000x;-0.974;17.81598593973422;0.00643100532641874;0.0001404646972122157;1.0736980447869817;1.058705200947477;0.018019342846426537;0.002749185177419267;0.014810800145691647;0.015381517068598936;3.8954213973412397;3.9002436570556998;3.91374598425619;3.9166393400848665;0.05096084523813639;15.626050378737995;14.074000000000007;16.20627152246923;47.206922685764646;-1.5570932144554437;1683804185;59.03557908514732;292.8588892388787
2023-05-11 11:23:06.836;19;-10.16;16.81;-0.0;20.11;256.0;47.206914;-1.55676;8.08;I;;9340607170;POINT (355265.467786511 6688463.177309299);2.0;0.026139633418304026;POINT (355240.19948085124 6688467.012555536);25.55770695147814;15.0;60.43;6.0;0.52;2.128;2.21;1.039;405.8;406.1;2.589;0.395;0.152;403.9;404.4;3.388;0.074;0.022;408.2;402.5;16.9;17.49;cr1000x;0.836;17.81598593973422;0.00643100532641874;0.0001404646972122157;1.0736980447869817;1.058705200947477;0.018019342846426537;0.002749185177419267;0.014810800145691647;0.015381517068598936;3.8954213973412397;3.9002436570556998;3.91374598425619;3.9166393400848665;0.05096084523813639;15.626050378737995;14.074000000000007;16.20627152246923;47.20693534940096;-1.5570961821388873;1683804186;59.037573284120505;292.8454916763864
2023-05-11 11:23:08.673;20;-10.89;17.87;-0.0;21.41;259.0;47.206925;-1.556765;8.09;I;;9340607170;POINT (355265.1604107899 6688464.418955555);2.0;0.0278822756459652;POINT (355240.05635019747 6688468.429814452);25.42244770513931;15.01;60.37;3.0;0.66;2.216;2.057;0.928;406.9;406.1;1.992;0.289;0.145;406.6;404.6;2.946;-0.003;-0.001;408.3;403.1;16.99;17.48;cr1000x;0.673;17.95506892457496;0.00562490569168986;-5.7280098693379434e-06;1.0802781127434105;1.06651997856201;0.013945794695214779;0.002023260374958369;0.015513996508331301;0.014400853257056628;3.9445276243417244;3.9251251274192365;3.9474379988800967;3.9396770001111023;0.04588390483556108;15.756767750752157;13.665000000000004;15.943718606502213;47.20694801303713;-1.5570991498237265;1683804188;59.03959618781412;292.83189225798765
2023-05-11 11:23:10.290;21;-11.43;18.59;-0.0;22.31;252.0;47.206927;-1.556766;8.03;I;;9340607170;POINT (355265.09765436506 6688464.645106313);2.0;0.029624917873626373;POINT (355239.91321954364 6688469.847073368);25.716069266292607;15.0;60.37;351.0;0.29;2.367;1.788;0.755;407.5;406.1;1.514;0.24;0.158;411.1;404.9;2.82;-0.022;-0.008;409.4;405.2;17.01;17.52;cr1000x;0.29;18.182031638258877;0.005435419459464976;-4.240398159866293e-05;1.0934665171751834;1.0822487365886282;0.01069993802339595;0.0016961592639465177;0.01672837074067253;0.012636386516401555;4.026025840512863;3.9653073773380156;3.990769958669403;3.9770593379525025;0.041760854544416554;15.959162514472784;15.282999999999996;16.75670470947722;47.206960676673155;-1.5571021175099635;1683804190;59.04137580979835;292.81992084118895
2023-05-11 11:23:12.273;22;-11.88;19.54;-0.0;23.37;247.0;47.206932;-1.556764;7.77;I;;9340607170;POINT (355265.2808256604 6688465.190837083);2.0;0.03136756010128755;POINT (355239.77008888987 6688471.264332284);26.2237494365826;14.99;60.32;356.0;0.43;2.397;1.705;0.711;407.0;406.7;1.176;0.213;0.181;414.0;405.0;2.804;-0.018;-0.006;411.1;407.2;17.08;17.55;cr1000x;0.273;18.33118915963081;0.005437772259393772;-3.490723989625103e-05;1.104750423151455;1.0942699399349853;0.00836222324625747;0.0015145863532762254;0.01704442952489724;0.012123801560262744;4.07932654425665;3.9906455324249843;4.010352423943132;4.00739639021541;0.03904504068469368;16.087720890840178;14.630000000000003;16.556372828150067;47.20697334030908;-1.557105085197597;1683804192;59.04355709041007;292.80523787549095
2023-05-11 11:23:14.298;23;-12.69;20.67;-0.0;24.75;228.0;47.206947;-1.556768;7.54;I;;9340607170;POINT (355265.0746455166 6688466.871687455);2.0;0.03311020232894872;POINT (355239.6269582358 6688472.681591197);26.10248588615575;14.99;60.32;12.0;0.6;2.259;1.547;0.685;406.3;407.2;1.284;0.278;0.216;412.5;405.4;3.218;0.035;0.011;410.5;406.5;17.12;17.57;cr1000x;0.298;18.266483243193875;0.00622413534894006;6.769569211090804e-05;1.1002207821706904;1.0894999950119018;0.009106037670233002;0.001971556442620541;0.016020669078704322;0.01097121516810783;4.053797644416978;3.9840231879918617;3.992867837397862;4.0017124868038625;0.03806947835966569;16.032401156610568;13.954000000000004;16.176678827241;47.20698600394482;-1.5571080528866281;1683804194;59.0457832064633;292.79024217195956
2023-05-11 11:23:16.013;24;-13.23;21.74;-0.0;25.95;219.0;47.206959;-1.556768;7.9;I;;9340607170;POINT (355265.1515235048 6688468.202397177);2.0;0.0348528445566099;POINT (355239.4838275821 6688474.098850112);26.336263425240887;15.05;60.28;359.0;0.5;1.921;1.596;0.831;405.8;407.5;1.27;0.304;0.239;409.4;405.6;3.358;0.054;0.016;409.3;405.1;17.23;17.55;cr1000x;0.013;18.11044985789215;0.006453248117882436;0.00010377468682717437;1.0899664004976615;1.0787817953618437;0.008948965277627322;0.002142114523148587;0.013536190786080381;0.011246101246530084;3.997519902273124;3.960415418568586;3.9623682861319827;3.9789676604208544;0.035873371833386375;15.899271267394546;14.296000000000006;16.374610668498697;47.20699866758045;-1.5571110205770546;1683804196;59.04766741541575;292.77754099716003
2023-05-11 11:23:17.584;25;-13.73;22.6;-0.0;26.94;235.0;47.206949;-1.556737;8.13;I;;9340607170;POINT (355267.43010941916 6688466.9581328435);2.0;0.03659548678427107;POINT (355238.81294718804 6688474.877778481);29.69280655598232;15.14;60.32;336.0;0.52;1.791;2.005;1.12;405.6;408.2;0.648;0.399;0.616;407.5;405.6;3.031;0.06;0.02;408.6;404.4;17.23;17.55;cr1000x;-0.41600000000000004;18.03095926355479;0.005805603555699819;0.00011492451776377074;1.0845098385602006;1.0733621603371148;0.004551010903445322;0.00280224282480661;0.01257848846924471;0.014081445773777578;3.9658307646811055;3.9473397746126544;3.9473397746126544;3.972643234706325;0.03401318797127422;15.83315354861274;14.25100000000001;16.36096188677075;47.20700532001374;-1.5571204622756007;1683804197;59.04939259480943;292.7659048501007
2023-05-11 11:23:19.509;26;-15.04;22.9;-0.0;28.28;246.0;47.206935;-1.55672;8.23;I;;9340607170;POINT (355268.62509892794 6688465.331420039);2.0;0.03833812901193224;POINT (355237.39404722606 6688474.75195275);32.62092927807537;15.15;60.36;357.0;0.75;1.796;2.452;1.365;405.5;407.8;0.131;0.523;3.998;406.6;405.4;2.706;0.064;0.024;408.4;404.1;17.26;17.61;cr1000x;-0.491;17.96190222656918;0.005168145942166541;0.0001222325721724533;1.0808524330574334;1.0694722531795027;0.0009173809192734646;0.003662520769313145;0.012577222374161392;0.01717112987830943;3.9456583350413634;3.934013499817434;3.934983902752761;3.9573031702652925;0.03432825394105743;15.77195890787685;13.512000000000008;15.814107817254467;47.20700345231394;-1.557139080072355;1683804199;59.05150534368333;292.7516455042193
2023-05-11 11:23:21.150;27;-16.39;22.66;-0.0;29.65;258.0;47.206933;-1.556716;8.0;I;;9340607170;POINT (355268.9145636983 6688465.092172036);2.0;0.040080771239593416;POINT (355235.9751472641 6688474.626127019);34.29141951913503;15.19;60.36;359.0;0.66;1.759;2.651;1.507;405.3;407.5;-0.15;0.611;-4.087;406.2;405.4;2.456;0.07;0.028;408.3;403.9;17.3;17.6;cr1000x;-0.85;17.920521747246937;0.004682530469459993;0.0001334597446507327;1.0787115373197416;1.0670869211938367;-0.001048612279398614;0.004271347351417021;0.012296726663081079;0.01853247435123817;3.9349325586187196;3.927182814534783;3.926214096524291;3.947525892755116;0.03405193608633766;15.735855362432908;13.781000000000006;16.04391997785241;47.20700158461116;-1.5571576978678163;1683804201;59.05330539953076;292.73948867863135
2023-05-11 11:23:22.669;28;-17.66;22.44;-0.0;30.94;250.0;47.20693;-1.556723;8.0;I;;9340607170;POINT (355268.3663585328 6688464.790054931);2.0;0.041823413467254586;POINT (355234.5562473023 6688474.500301289);35.17687458755969;15.19;60.36;359.0;0.66;1.759;2.651;1.507;405.3;407.5;-0.15;0.611;-4.087;406.2;405.4;2.456;0.07;0.028;408.3;403.9;17.3;17.6;cr1000x;0.669;17.920521747246937;0.004682530469459993;0.0001334597446507327;1.0787115373197416;1.0670869211938367;-0.001048612279398614;0.004271347351417021;0.012296726663081079;0.01853247435123817;3.9349325586187196;3.927182814534783;3.926214096524291;3.947525892755116;0.03405193608633766;15.735855362432908;13.781000000000006;16.04391997785241;47.206999716905386;-1.5571763156619847;1683804202;59.05497083414386;292.72823453806814
2023-05-11 11:23:24.554;29;-18.91;22.29;-0.0;32.2;253.0;47.206931;-1.55673;8.0;I;;9340607170;POINT (355267.84377909335 6688464.931507793);2.0;0.04356605569491576;POINT (355233.1373473401 6688474.374475556);35.968125406195725;15.2;60.35;347.0;0.3;1.686;2.634;1.562;405.2;407.3;-0.285;0.642;-2.25;405.9;405.4;2.204;0.08;0.036;408.2;403.8;17.29;17.62;cr1000x;0.554;17.887388720757826;0.004196216546714051;0.0001523127603162995;1.076943691040715;1.0653352828080371;-0.001989585431631662;0.0044818029723071124;0.011769968553442043;0.018387957989185254;3.926544084703323;3.921707247939707;3.9197725132342605;3.9400872276414476;0.032650144083302746;15.708111073518737;15.223999999999997;16.750687346756102;47.20699784919662;-1.5571949334548618;1683804204;59.05703646962662;292.7142673699137
2023-05-11 11:23:25.712;30;-20.1;22.07;-0.0;33.41;247.0;47.206929;-1.556741;8.0;I;;9340607170;POINT (355266.9997026588 6688464.757746392);2.0;0.04530869792257693;POINT (355231.71844737814 6688474.248649826);36.535520007201434;15.19;60.35;0.0;0.62;1.556;2.523;1.621;405.0;406.9;-0.333;0.579;-1.738;405.7;405.3;1.972;0.061;0.031;408.1;403.9;17.31;17.57;cr1000x;-0.28800000000000003;17.84002380039476;0.0037470064192146484;0.00011590638517854642;1.0745281947921277;1.0634695855832892;-0.0023200278082459867;0.004033922225148427;0.010840730539431699;0.017577868348962838;3.916766294943093;3.912904558393975;3.9100082559821363;3.9283515045904474;0.03013249330529698;15.668030613909652;13.874000000000004;16.108358828531514;47.20699598148486;-1.557213551246446;1683804205;59.05830483093006;292.705686346879
2023-05-11 11:23:27.712;31;-21.37;21.91;-0.0;34.69;250.0;47.206926;-1.556736;8.0;I;;9340607170;POINT (355267.3583303611 6688464.403240054);2.0;0.04705134015023811;POINT (355230.2995474162 6688474.122824097);38.312187451414346;15.08;60.28;7.0;0.62;1.399;2.226;1.591;405.1;406.8;-0.374;0.372;-0.997;405.7;405.5;1.649;0.047;0.029;407.5;403.9;17.3;17.62;cr1000x;-0.28800000000000003;17.81889809191614;0.0031304712490386266;8.922507501808091e-05;1.0719891041875969;1.062518770997228;-0.002603347224286418;0.0025894255813757954;0.009738189215980478;0.015494788559522906;3.913264437838846;3.9113352958926595;3.907477012000287;3.9238747185428706;0.025219056132592763;15.655951464274665;13.788000000000004;16.03054349525218;47.2069941137701;-1.5572321690367381;1683804207;59.06049437858608;292.6908645373596
2023-05-11 11:23:29.468;32;-22.59;21.67;-0.0;35.93;255.0;47.206925;-1.556742;8.0;I;;9340607170;POINT (355266.8985073962 6688464.3185422635);2.0;0.048793982377899274;POINT (355228.8806474541 6688473.996998363);39.230475234198664;15.13;60.29;359.0;0.58;1.456;1.851;1.272;405.3;406.5;-0.384;0.27;-0.702;406.4;406.2;1.425;0.019;0.013;408.4;404.1;17.36;17.64;cr1000x;-0.532;17.86771667092188;0.002710820137530762;3.614426850041016e-05;1.0765774193910138;1.0652422506755845;-0.002678480528872501;0.0018833066218634771;0.010155905338641564;0.012911113174330725;3.928119242283373;3.9261861127350057;3.9174870297673507;3.9290858070575574;0.022271844605963268;15.700878191843286;13.971000000000007;16.16854410919917;47.20699224605236;-1.5572507868257373;1683804209;59.06241571523077;292.67784940395745
2023-05-11 11:23:31.253;33;-23.86;21.52;-0.0;37.21;257.0;47.206928;-1.556752;9.33;I;;9340607170;POINT (355266.1620326454 6688464.694877585);2.0;0.05053662460556046;POINT (355227.46174749226 6688473.871172637);39.77331343723619;15.14;60.28;353.0;0.47;1.404;1.592;1.134;405.4;406.8;-0.176;0.072;-0.408;407.2;406.4;1.923;-0.004;-0.002;410.7;404.4;17.36;17.6;cr1000x;-0.747;17.945822951170896;0.003670229873484978;-7.634383512189242e-06;1.086206453286585;1.069544411271232;-0.001231680539966531;0.00050386931180449;0.009825451580187555;0.011141110338788169;3.948815798686204;3.9410578108695318;3.9313603260986913;3.944936804777868;0.020238750690813684;15.766170740432296;14.410000000000004;16.431829490196364;47.20699037833163;-1.5572694046134443;1683804211;59.06436767990651;292.6646182254342
2023-05-11 11:23:32.755;34;-25.04;21.58;-0.0;38.39;256.0;47.206937;-1.556762;10.55;I;;9340607170;POINT (355265.4639969278 6688465.736567859);2.0;0.05227926683322162;POINT (355226.0428475303 6688473.745346905);40.22645350555281;15.14;60.28;353.0;0.47;1.404;1.592;1.134;405.4;406.8;-0.176;0.072;-0.408;407.2;406.4;1.923;-0.004;-0.002;410.7;404.4;17.36;17.6;cr1000x;0.755;17.945822951170896;0.003670229873484978;-7.634383512189242e-06;1.086206453286585;1.069544411271232;-0.001231680539966531;0.00050386931180449;0.009825451580187555;0.011141110338788169;3.948815798686204;3.9410578108695318;3.9313603260986913;3.944936804777868;0.020238750690813684;15.766170740432296;14.410000000000004;16.431829490196364;47.2069885106079;-1.5572880223998593;1683804212;59.066009380810634;292.653483436658
