timestamp;step_count;X;Y;Z;Distance;degree;latitude;longitude;GpsAccuracy;indoor_outdoor_flag;TagName;subtrack;gnss_geom;track;curv_absc;geometry;drift;AirTC_Avg;RH_Avg;WindDir;WS_ms_Avg;SR01Up_1_Avg;SR01Dn_1_Avg;Albedo_1_Avg;IR01UpCo_1_Avg;IR01DnCo_1_Avg;SR01Up_2_Avg;SR01Dn_2_Avg;Albedo_2_Avg;IR01UpCo_2_Avg;IR01DnCo_2_Avg;SR01Up_3_Avg;SR01Dn_3_Avg;Albedo_3_Avg;IR01UpCo_3_Avg;IR01DnCo_3_Avg;Temp_C_Avg(1);Temp_C_Avg(2);sensorFamily;timedelta_in_s;T_mrt;T_mrt_SRUp;T_mrt_SRDn;T_mrt_IRUp;T_mrt_IRDn;T_mrt_SRright;T_mrt_SRleft;T_mrt_SRfront;T_mrt_SRback;T_mrt_IRright;T_mrt_IRleft;T_mrt_IRfront;T_mrt_IRback;T_mrt_SRlat;T_mrt_IRlat;PET;UTCI;lat_cor;lon_cor;epoch;sun_alti;sun_azim
2023-05-10 11:02:47.245;33;-19.22;6.46;-0.0;30.2;255.0;47.207124;-1.557409;36.96;I;;9435259951;POINT (355217.76879016735 6688489.298326447);3.0;0.9868666064093832;POINT (355207.83961239585 6688489.957740678);9.951050112783767;18.61;53.36;8.0;1.08;-4.145;-3.042;0.734;394.9;399.2;-2.922;-2.401;0.822;396.3;395.3;-2.388;-3.496;1.464;396.6;397.6;15.82;15.69;cr1000x;-0.755;15.619499774317035;-0.004096289654842166;-0.005996913163035266;0.9427200423528902;0.945097046998258;-0.018378411793123526;-0.015101494426861595;-0.02607067655116256;-0.01913317203103414;3.454025450184026;3.4453097664843444;3.4418234930044713;3.4793009329131044;-0.07868375480218183;13.820459642585949;14.666000000000006;16.33404834754959;47.20712477020379;-1.5575404573435183;1683716567;57.211542906729115;301.3703851390085
2023-05-10 11:02:49.265;34;-20.32;7.15;-0.0;31.5;268.0;47.207128;-1.557409;42.57;I;;9435259951;POINT (355217.7944197659 6688489.741896176);3.0;0.9855532670503214;POINT (355206.79427224986 6688490.562248768);11.030694617784546;18.6;53.29;0.0;1.0;-4.149;-3.091;0.745;394.6;398.7;-3.064;-2.122;0.693;395.9;394.7;-2.535;-3.665;1.446;396.0;397.1;15.8;15.63;cr1000x;-0.735;15.534804041020323;-0.004329946645453526;-0.006260060929225709;0.9372888731764488;0.9398924533797168;-0.019189549209515537;-0.01328989015097649;-0.025984804069934715;-0.019358647717562835;3.4358580082458903;3.4254436874328187;3.424575827365063;3.4601580901430578;-0.07782289114798958;13.746035613186828;14.740000000000006;16.481589941063127;47.20712966048902;-1.5575547049031055;1683716569;57.21452350057994;301.356635759052
2023-05-10 11:02:50.761;35;-21.5;7.73;-0.0;32.82;253.0;47.207128;-1.557409;42.57;I;;9435259951;POINT (355217.7944197659 6688489.741896176);3.0;0.9842399276912598;POINT (355205.81723752926 6688491.388555193);12.08984616304534;18.6;53.29;0.0;1.0;-4.149;-3.091;0.745;394.6;398.7;-3.064;-2.122;0.693;395.9;394.7;-2.535;-3.665;1.446;396.0;397.1;15.8;15.63;cr1000x;0.761;15.534804041020323;-0.004329946645453526;-0.006260060929225709;0.9372888731764488;0.9398924533797168;-0.019189549209515537;-0.01328989015097649;-0.025984804069934715;-0.019358647717562835;3.4358580082458903;3.4254436874328187;3.424575827365063;3.4601580901430578;-0.07782289114798958;13.746035613186828;14.740000000000006;16.481589941063127;47.2071365797116;-1.5575682206216646;1683716570;57.216730155815895;301.346451776875
2023-05-10 11:02:52.659;36;-22.75;8.24;-0.0;34.16;277.0;47.207128;-1.557409;42.57;I;;9435259951;POINT (355217.7944197659 6688489.741896176);3.0;0.9829265883321981;POINT (355204.8402028085 6688492.214861615);13.188149795903794;18.6;53.23;0.0;0.76;-3.766;-3.149;0.836;394.4;398.1;-3.155;-1.756;0.556;395.4;394.4;-2.562;-3.75;1.464;395.7;396.8;15.7;15.66;cr1000x;0.659;15.480249717138975;-0.004363994598362815;-0.00638757991563644;0.9339955853100264;0.9365919844604966;-0.019704974308636682;-0.010967332768927422;-0.02352105649645824;-0.01966750050646495;3.422054080319627;3.4133994164847263;3.4133994164847263;3.4454216726738585;-0.0738608640804873;13.694274585962937;15.10100000000001;16.969860128990277;47.207143498932595;-1.5575817363437;1683716572;57.21952892908624;301.3335292710581
2023-05-10 11:02:54.546;37;-24.07;8.68;-0.0;35.56;283.0;47.207135;-1.557396;49.38;I;;9435259951;POINT (355218.8216696928 6688490.4613800105);3.0;0.9816132489731364;POINT (355203.8631680879 6688493.041168037);15.1793305691318;18.54;53.16;10.0;0.71;-3.209;-3.273;1.02;394.5;397.7;-3.251;-1.211;0.373;395.2;394.2;-2.565;-3.901;1.521;395.5;396.6;15.67;15.68;cr1000x;0.546;15.472063824352688;-0.004367289722386737;-0.006642026201571408;0.9331357241146399;0.9357310447126832;-0.020296120566896957;-0.007560320518767217;-0.020033912918847232;-0.020433467430161105;3.4189023344889695;3.4102512658288258;3.412846586426869;3.4405300061393302;-0.0683238214346725;13.682530192883997;15.148000000000003;17.01846173559496;47.207150418152;-1.5575952520692098;1683716574;57.22231036207917;301.32068036725485
2023-05-10 11:02:56.784;38;-25.31;9.03;-0.0;36.84;274.0;47.207134;-1.5574;49.22;I;;9435259951;POINT (355218.5129859573 6688490.367953158);3.0;0.9802999096140748;POINT (355202.88613336714 6688493.86747446);16.013905557801476;18.76;53.27;359.0;0.8;-2.749;-3.296;1.199;394.6;397.3;-3.339;-0.357;0.107;394.9;394.1;-2.384;-3.993;1.675;395.6;396.6;15.68;15.66;cr1000x;0.784;15.480654267450973;-0.004060880826501944;-0.006801634706469071;0.933778716032625;0.9361391273471664;-0.02085459897603327;-0.0022297369974375197;-0.01716959945645866;-0.020586031214437153;3.417796903078968;3.410873029889647;3.415200450632973;3.438568522646934;-0.060839966644366604;13.682438906248521;15.148000000000005;17.004657674319827;47.20715733736981;-1.5576087677981978;1683716576;57.22560790008056;301.30543894375717
2023-05-10 11:02:58.582;39;-26.62;9.39;-0.0;38.2;235.0;47.207138;-1.557411;41.71;I;;9435259951;POINT (355217.70735559805 6688490.859553314);3.0;0.978986570255013;POINT (355201.9090986464 6688494.693780881);16.256882350279515;18.66;53.18;2.0;0.63;-2.128;-3.322;1.561;394.8;397.2;-3.372;0.268;-0.08;394.7;394.2;-2.518;-4.038;1.603;395.4;396.3;15.65;15.66;cr1000x;0.582;15.508284430679794;-0.004295145456471372;-0.006887925874992615;0.9346144888710526;0.936741835962565;-0.02109022177276094;0.0016762097968861013;-0.013309606148409042;-0.020777496064386673;3.4208529137847328;3.416519428968689;3.421719610747941;3.44252033786495;-0.053501114188670554;13.701612291366315;15.406000000000004;17.256342766405012;47.207164256586005;-1.55762228353066;1683716578;57.228256044754;301.29319248243905
2023-05-10 11:03:00.124;40;-27.81;9.66;-0.0;39.43;202.0;47.207138;-1.557411;41.71;I;;9435259951;POINT (355217.70735559805 6688490.859553314);3.0;0.9776732308959514;POINT (355200.9320639257 6688495.5200873045);17.410657304175626;18.67;53.14;1.0;0.41;-1.756;-3.284;1.87;395.2;397.1;-3.055;0.763;-0.25;394.9;394.6;-2.592;-4.002;1.544;395.4;396.2;15.65;15.73;cr1000x;0.124;15.57871924338275;-0.004437121361787332;-0.006850833213685534;0.9379434815130014;0.9398411921483337;-0.019175599712302382;0.004789192334038205;-0.01102204683954271;-0.020612985091718827;3.4347771786750356;3.4321678265514546;3.4373865307986176;3.4539124275813036;-0.046021439309525715;13.758243963606413;15.994999999999987;17.61314913732181;47.207171175800624;-1.557635799266599;1683716580;57.230526455139746;301.2826882016601
2023-05-10 11:03:02.460;41;-28.95;9.99;0.11;40.61;211.0;47.207138;-1.557411;41.71;I;;9435259951;POINT (355217.70735559805 6688490.859553314);3.0;0.9763598915368896;POINT (355199.9550292049 6688496.346393726);18.580917901867473;18.61;53.14;6.0;0.77;-1.704;-3.053;1.792;395.6;396.9;-2.923;1.486;-0.508;395.3;394.9;-2.244;-3.862;1.721;395.7;396.5;15.59;15.69;cr1000x;0.46;15.658518020508097;-0.0038568079544749325;-0.006637697112380655;0.9424208940400807;0.9443262180613898;-0.018420669364265077;0.009364733039787172;-0.010738563324224322;-0.01923992595590191;3.4520501841078963;3.448557090068829;3.4546700046371965;3.4660225602641637;-0.039034425604604135;13.821299839078087;15.149000000000003;17.012138178893377;47.20717809501363;-1.5576493150060136;1683716582;57.23396462308563;301.2667729584093
2023-05-10 11:03:04.303;42;-30.01;10.84;0.11;41.97;122.0;47.207088;-1.557463;36.51;I;;9435259951;POINT (355213.4573896267 6688485.54198642);3.0;0.975046552177828;POINT (355198.97799448424 6688497.17270015);18.572193880736165;18.57;53.07;3.0;1.18;-1.731;-2.418;1.397;396.0;397.0;-2.958;2.404;-0.813;395.5;395.5;-1.969;-3.829;1.944;396.1;397.1;15.58;15.68;cr1000x;0.303;15.767552747825619;-0.0034025835316853;-0.006616806674872023;0.9485093497740195;0.9509039707025072;-0.018742722694087745;0.015232422365309984;-0.01096810445688502;-0.015321130315856716;3.472599449795398;3.472599449795398;3.4769895881642925;3.4857698649020814;-0.029799535101519496;13.90795835265717;14.553000000000004;16.098543854513;47.207185014225075;-1.5576628307489047;1683716584;57.236676057766815;301.25421476744407
2023-05-10 11:03:06.057;43;-30.74;11.89;0.11;43.25;106.0;47.207133;-1.557447;30.58;I;;9435259951;POINT (355214.95483141014 6688490.462282448);3.0;0.9737332128187663;POINT (355198.00095976365 6688497.999006572);18.55359734176473;18.56;53.09;339.0;0.83;-1.503;-2.05;1.364;396.2;397.2;-3.03;2.9;-0.957;395.7;395.6;-1.704;-3.792;2.226;396.4;397.4;15.56;15.68;cr1000x;0.057;15.834263339166966;-0.0029543719794946294;-0.006574517926199316;0.9523639009821604;0.954766433527524;-0.01926236660339515;0.018435928432292387;-0.009554896701288089;-0.01303229423662048;3.485834470068155;3.4849535414681885;3.4902391130679886;3.499048399067655;-0.02341362910901133;13.960075523671987;15.065000000000005;16.912159298659194;47.2071919334349;-1.5576763464952703;1683716586;57.23925565400113;301.2422614664795
2023-05-10 11:03:08.144;44;-31.5;12.97;0.11;44.57;113.0;47.207148;-1.557444;29.65;I;;9435259951;POINT (355215.2776504046 6688492.112569577);3.0;0.9724198734597046;POINT (355197.0239250428 6688498.825312994);19.44889235303975;18.56;53.08;343.0;0.85;-0.88;-1.916;2.177;396.6;397.3;-2.928;3.127;-1.068;396.2;396.0;-1.257;-3.723;2.963;396.9;397.7;15.56;15.66;cr1000x;0.144;15.934833485175659;-0.0021901611678373924;-0.006486849664167552;0.9582869854406425;0.9602185288731255;-0.018706102066748012;0.01997745258289653;-0.00562205253372208;-0.01224074165296762;3.5075219114364735;3.505751329956697;3.511063074396026;3.517260109575242;-0.016591443670541186;14.041596425364439;15.064000000000005;16.903208687550013;47.20719885264314;-1.5576898622451132;1683716588;57.242323792168804;301.22803708590675
2023-05-10 11:03:09.618;45;-32.25;14.05;0.11;45.88;109.0;47.207162;-1.557459;27.62;I;;9435259951;POINT (355214.2338189953 6688493.730560268);3.0;0.971106534100643;POINT (355196.0468903221 6688499.651619418);19.126508201846217;18.53;53.08;339.0;1.01;0.085;-1.838;-21.63;397.3;397.6;-2.477;3.204;-1.294;396.7;396.2;-0.56;-3.55;6.343;397.4;398.0;15.55;15.66;cr1000x;-0.382;16.06416038947549;-0.0009818888859817866;-0.006224474187920255;0.9655524591594059;0.9670102635768586;-0.015924718140681988;0.02059862612948934;0.0005464679216624826;-0.011816565176654623;3.534122853576498;3.529668451189837;3.5394681364404903;3.5421407778724867;-0.006596189266184788;14.145400219079313;14.835000000000008;16.57173970300975;47.20720577184977;-1.5577033779984308;1683716589;57.24449005151685;301.2179891886341
2023-05-10 11:03:11.372;46;-33.0;15.09;0.11;47.17;97.0;47.207169;-1.557484;28.73;I;;9435259951;POINT (355212.3894454026 6688494.615968845);3.0;0.9697931947415812;POINT (355195.0698556014 6688500.477925839);18.284713032331464;18.52;53.08;314.0;0.98;1.963;-1.796;-0.915;397.8;398.0;-0.606;3.59;-5.923;396.9;396.1;2.018;-3.179;-1.575;397.5;398.4;15.53;15.69;cr1000x;-0.628;16.253680769520543;0.0035706820750304675;-0.005624974388762069;0.9746324090895317;0.9768391239780362;-0.003931642998373488;0.02329141644250961;0.012735668656447456;-0.011652196080988095;3.5682579747119387;3.561065718779035;3.576349262636456;3.5781473266196815;0.02044324601959548;14.28382028274711;14.930000000000003;16.695085424947408;47.20721269105481;-1.557716893755225;1683716591;57.24706696523297;301.20603137960484
2023-05-10 11:03:12.944;47;-33.7;16.12;0.11;48.42;83.0;47.207184;-1.557543;28.42;I;;9435259951;POINT (355208.02698627627 6688496.536978867);3.0;0.9684798553825196;POINT (355194.09282088076 6688501.304232262);14.727106646933843;18.52;53.08;314.0;0.98;1.963;-1.796;-0.915;397.8;398.0;-0.606;3.59;-5.923;396.9;396.1;2.018;-3.179;-1.575;397.5;398.4;15.53;15.69;cr1000x;0.944;16.253680769520543;0.0035706820750304675;-0.005624974388762069;0.9746324090895317;0.9768391239780362;-0.003931642998373488;0.02329141644250961;0.012735668656447456;-0.011652196080988095;3.5682579747119387;3.561065718779035;3.576349262636456;3.5781473266196815;0.02044324601959548;14.28382028274711;14.930000000000003;16.695085424947408;47.207219610258264;-1.5577304095154945;1683716592;57.24937571743681;301.19531318090185
2023-05-10 11:03:15.014;48;-34.49;17.16;0.11;49.72;15.0;47.207192;-1.557671;26.32;I;;9435259951;POINT (355198.4054155552 6688497.98304184);3.0;0.9671665160234579;POINT (355193.11578616 6688502.130538683);6.7217489688641985;18.45;53.04;315.0;1.17;10.15;-1.107;-0.109;397.9;398.5;8.39;5.649;0.674;398.1;396.7;16.8;-1.01;-0.06;396.1;400.4;15.53;15.7;cr1000x;-0.986;17.0619963951375;0.03085831313963887;-0.001855172397085432;1.0081877975827065;1.0191325275236445;0.05650622459637443;0.038045728575079756;0.06835973535795;-0.007455588871059177;3.715354022043617;3.7022882204086986;3.7134874789529144;3.7190871082250223;0.155456099658345;14.85021682963025;14.854000000000006;16.45224334148965;47.207226529460115;-1.5577439252792395;1683716595;57.25241479651023;301.1811976352824
2023-05-10 11:03:16.917;49;-35.3;18.22;0.11;51.05;11.0;47.207195;-1.5578;22.78;I;;9435259951;POINT (355188.676239898 6688498.879025085);3.0;0.9658531766643962;POINT (355192.13875143917 6688502.956845106);5.3495422501395264;18.45;53.04;315.0;1.17;10.15;-1.107;-0.109;397.9;398.5;8.39;5.649;0.674;398.1;396.7;16.8;-1.01;-0.06;396.1;400.4;15.53;15.7;cr1000x;0.917;17.0619963951375;0.03085831313963887;-0.001855172397085432;1.0081877975827065;1.0191325275236445;0.05650622459637443;0.038045728575079756;0.06835973535795;-0.007455588871059177;3.715354022043617;3.7022882204086986;3.7134874789529144;3.7190871082250223;0.155456099658345;14.85021682963025;14.854000000000006;16.45224334148965;47.207233448660375;-1.5577574410464627;1683716596;57.25520765200546;301.1682188332974
2023-05-10 11:03:18.615;50;-35.96;19.26;0.11;52.29;345.0;47.207221;-1.557868;17.2;I;;9435259951;POINT (355183.7041584995 6688502.059170355);3.0;0.9645398373053345;POINT (355191.1617167184 6688503.783151528);7.654233186241906;18.41;53.07;330.0;0.99;13.5;-0.368;-0.027;398.0;398.9;15.43;7.706;0.5;398.2;396.7;31.06;0.885;0.028;394.3;401.3;15.56;15.7;cr1000x;0.615;17.578503251675954;0.05836162726134022;0.0016629117877104342;1.0266594582040316;1.0448857229958861;0.10630735131001584;0.053091668774788214;0.09301032032956669;-0.0025353924356504103;3.801651668632428;3.787331032010257;3.7997422504161387;3.8083346323894416;0.24987394797872026;15.197059583448267;15.248000000000003;17.025723356106507;47.20724036785903;-1.5577709568171596;1683716598;57.2576987303688;301.15663686241714
2023-05-10 11:03:20.288;51;-36.77;20.25;0.11;53.56;294.0;47.20723;-1.557885;14.64;I;;9435259951;POINT (355182.47715913714 6688503.131438321);3.0;0.9632264979462728;POINT (355190.18468199763 6688504.609457949);7.847958375650832;18.37;53.07;336.0;0.77;16.76;2.205;0.132;397.4;399.2;20.88;11.07;0.53;398.2;396.7;45.75;3.779;0.083;392.2;401.4;15.6;15.68;cr1000x;0.288;18.09759521068304;0.08787332771022538;0.007258432905288343;1.0438720235476;1.0683585677001697;0.14705097201081652;0.0779623687815967;0.11803516718875888;0.015529089716659504;3.8860855325031425;3.871446837629324;3.878278228570439;3.8958446624190217;0.3585775976978316;15.531655261121927;15.799;17.64765016680733;47.20724728705609;-1.557784472591333;1683716600;57.26015228271932;301.1452242237451
2023-05-10 11:03:21.757;52;-37.68;21.02;0.11;54.76;273.0;47.207246;-1.557904;9.33;I;;9435259951;POINT (355181.1438790598 6688504.988687058);3.0;0.9619131585872112;POINT (355189.207647277 6688505.435764372);8.076152300715934;18.37;53.1;337.0;1.35;18.95;8.09;0.427;396.9;399.4;22.71;13.1;0.577;398.7;396.8;58.41;5.602;0.096;390.7;401.0;15.62;15.71;cr1000x;-0.243;18.538122485834435;0.11422797310181804;0.010955403275404636;1.058771810554795;1.0866841464870047;0.16284477521294966;0.09393511912327787;0.1358832448386348;0.05801031402345939;3.96165474750462;3.9427755299970735;3.943769173023786;3.9686102486916104;0.45067345319832175;15.816809699217092;14.991000000000009;16.40863521086265;47.20725420625157;-1.5577979883689819;1683716601;57.26230601379473;301.13520198626736
2023-05-10 11:03:23.527;53;-38.26;21.19;0.11;55.36;235.0;47.207252;-1.557914;8.36;I;;9435259951;POINT (355180.4266386851 6688505.697710188);3.0;0.9605998192281494;POINT (355188.2306125563 6688506.262070795);7.824353716061527;18.37;53.13;328.0;0.95;20.3;14.72;0.725;396.4;398.9;22.52;15.06;0.669;398.7;396.5;66.14;6.062;0.092;389.9;400.7;15.66;15.74;cr1000x;-0.473;18.813212004839897;0.13077029575709917;0.011985629465974224;1.0682474008860463;1.097837223736955;0.16326185699500356;0.10917955445580613;0.14716765972462575;0.10671467739637888;4.005311298679947;3.983210258155503;3.982205665404391;4.007320484182169;0.5263237485718143;15.97804770642201;15.682000000000004;17.49513889437812;47.20726112544545;-1.557811504150107;1683716603;57.26490025876871;301.12312461618524
