timestamp;step_count;X;Y;Z;Distance;degree;latitude;longitude;GpsAccuracy;indoor_outdoor_flag;TagName;gnss_geom;track;curv_absc;geometry;drift;AirTC_Avg;RH_Avg;WindDir;WS_ms_Avg;SR01Up_1_Avg;SR01Dn_1_Avg;Albedo_1_Avg;IR01UpCo_1_Avg;IR01DnCo_1_Avg;SR01Up_2_Avg;SR01Dn_2_Avg;Albedo_2_Avg;IR01UpCo_2_Avg;IR01DnCo_2_Avg;SR01Up_3_Avg;SR01Dn_3_Avg;Albedo_3_Avg;IR01UpCo_3_Avg;IR01DnCo_3_Avg;Temp_C_Avg(1);Temp_C_Avg(2);sensorFamily;timedelta_in_s;T_mrt;T_mrt_SRUp;T_mrt_SRDn;T_mrt_IRUp;T_mrt_IRDn;T_mrt_SRright;T_mrt_SRleft;T_mrt_SRfront;T_mrt_SRback;T_mrt_IRright;T_mrt_IRleft;T_mrt_IRfront;T_mrt_IRback;T_mrt_SRlat;T_mrt_IRlat;PET;UTCI;lat_cor;lon_cor;epoch;sun_alti;sun_azim
2023-05-10 14:30:27.920;229;191.38;90.73;1.18;276.42;150.0;47.20722;-1.558054;8.18;I;;POINT (355169.6419282459 6688502.760526378);4.0;0.5157383366791558;POINT (355171.7637068224 6688505.276018843);3.2908428511538306;17.42;54.22;170.0;2.0;76.97;88.8;1.153;411.1;413.7;89.1;58.92;0.661;404.6;418.9;256.4;30.58;0.119;385.1;425.0;18.84;17.58;cr1000x;-0.07999999999999996;29.143466526071904;0.6833428948291391;0.08150010032712586;1.4222235810939405;1.5695793870810821;0.8707025106890787;0.5757776872031483;0.7521657940262445;0.8677708524039303;5.478878447171032;5.672521457043858;5.566897997113225;5.602105817090103;3.0664168443224016;22.320403718418216;16.325999999999983;17.21352447221862;47.20724371060837;-1.5580279332744276;1683729027;49.0088463892141;214.19812913610122
2023-05-10 14:30:29.769;230;191.96;91.83;1.18;277.67;160.0;47.207232;-1.558032;8.31;I;;POINT (355171.3813440493 6688503.995160889);4.0;0.518140503173216;POINT (355173.0855151814 6688505.404373118);2.2113521537350205;17.42;54.18;162.0;1.75;76.14;93.6;1.229;411.8;414.3;107.6;60.09;0.559;405.2;418.8;281.3;34.78;0.124;383.9;429.8;18.91;17.57;cr1000x;-0.23099999999999998;30.03734668915314;0.7636274071081208;0.09441507721016866;1.4441209930483132;1.6167835447047803;1.071014811059571;0.5981159850982306;0.7578723765248674;0.9316634415908535;5.588899965455364;5.776483972193254;5.679933380489929;5.7144157346696876;3.358666614273522;22.759733052808233;16.968999999999987;18.253920195459035;47.20724555074896;-1.5580105978853185;1683729029;49.00452375805013;214.1890875688414
2023-05-10 14:30:31.744;231;192.55;92.8;1.18;278.8;168.0;47.207238;-1.558012;8.42;I;;POINT (355172.9311718575 6688504.573175529);4.0;0.5205426696672762;POINT (355174.4073235402 6688505.532727387);1.760614540384174;17.43;54.02;150.0;1.55;74.77;96.6;1.292;412.0;415.1;121.5;60.6;0.499;406.0;418.4;294.6;38.68;0.131;383.9;431.7;18.7;17.58;cr1000x;-0.256;30.623114155068606;0.809057260082278;0.10622652688385101;1.4609599926351415;1.6428664465240705;1.223472536886133;0.610225808520985;0.752913922493631;0.9727361898205799;5.66523168108756;5.83825846149516;5.748954316768657;5.792211011870557;3.5593484577213297;23.044655471221937;17.519000000000023;19.043498758149468;47.20724739088693;-1.557993262495023;1683729031;48.99990602439264;214.17943124998942
2023-05-10 14:30:34.119;232;193.48;93.94;1.18;280.27;162.0;47.207244;-1.557994;8.3;I;;POINT (355174.3298615486 6688505.159924485);4.0;0.5229448361613364;POINT (355175.72913189925 6688505.6610816615);1.48630953288874;17.44;53.93;128.0;1.29;71.11;100.6;1.415;412.3;415.3;130.2;61.35;0.471;407.1;418.1;301.6;39.69;0.132;384.6;433.0;18.62;17.89;cr1000x;0.119;30.985358101324664;0.8340934319704992;0.1097651469327225;1.4738942966927737;1.6593765742796958;1.3202791923830117;0.6221131217565113;0.7210833592193238;1.020123554176121;5.72044206103303;5.875010625688799;5.79351083705212;5.835665900140058;3.683599227534968;23.224629423914006;18.212000000000025;19.92315703998498;47.20724923102232;-1.5579759271035427;1683729034;48.99435235960298;214.16782120058252
2023-05-10 14:30:35.438;233;193.62;94.01;1.18;280.43;166.0;47.207245;-1.557986;8.3;I;;POINT (355174.94082096923 6688505.235881253);4.0;0.5253470026553966;POINT (355177.05094025796 6688505.7894359315);2.1815192400191608;17.43;53.78;220.0;0.46;67.95;104.8;1.543;412.4;415.2;134.9;62.02;0.46;407.7;417.8;305.7;40.11;0.131;384.9;433.3;18.86;17.9;cr1000x;-0.562;31.191310477444915;0.8487502833968682;0.1113620342396087;1.4808330508765406;1.667043286424539;1.37330775873145;0.6313754425242738;0.6917439748391552;1.0668840112309559;5.751357047948405;5.893836091814677;5.817659177272312;5.857158318146131;3.763311187325835;23.320010635181525;21.421000000000028;21.948942700573777;47.2072510711551;-1.557958591710876;1683729035;48.99126769500217;214.16137426334612
2023-05-10 14:30:46.641;234;194.0;94.66;1.18;281.2;171.0;47.20725;-1.557958;6.79;I;407.0;POINT (355177.088791049 6688505.668069025);4.0;0.5277491691494568;POINT (355178.37274861685 6688505.917790203);1.308016705972373;17.46;53.49;40.0;2.27;103.2;88.5;0.857;409.6;416.5;149.2;59.5;0.399;409.9;415.7;324.0;46.44;0.143;386.4;433.6;18.64;17.44;cr1000x;0.641;32.08599020974577;0.9145595628403667;0.13108687067378588;1.5113943590347094;1.6960160302211442;1.544213121948158;0.6158222570771811;1.0681152425271443;0.915970920190429;5.878818172404765;5.962002230467579;5.8745155487118605;5.973475893648657;4.144121541742912;23.688811845232856;16.783999999999974;17.324572889277608;47.207252911285295;-1.557941256317024;1683729046;48.96505849557077;214.106643654839
2023-05-10 14:30:48.396;235;194.62;94.42;1.18;281.87;205.0;47.207247;-1.557956;6.74;I;;POINT (355177.220704334 6688505.326658004);4.0;0.5303205586040692;POINT (355178.5021068531 6688504.502108264);1.523769894585337;17.37;53.47;327.0;2.29;135.7;76.83;0.566;407.9;416.4;139.1;58.36;0.42;410.4;414.1;325.9;50.78;0.156;386.1;432.3;18.41;17.46;cr1000x;0.396;32.25000442760722;0.9226404274679566;0.14376091103658437;1.5146825273923499;1.6959265904991268;1.4439317971450554;0.6058077619078751;1.4086379933327389;0.7975361608530166;5.903378055477876;5.956600518453676;5.86741693184558;5.989684752195389;4.255913713238686;23.717080257972526;16.72499999999998;17.240733481256967;47.207240254692564;-1.5579384712622935;1683729048;48.96095123996031;214.0980743283043
2023-05-10 14:30:50.420;236;195.57;93.86;1.18;282.97;207.0;47.207233;-1.557965;6.69;I;;POINT (355176.4508697149 6688503.813466834);4.0;0.5328919480586816;POINT (355178.63146508945 6688503.086426322);2.298604814381417;17.37;53.48;319.0;1.84;149.7;72.67;0.485;407.0;415.7;134.7;56.14;0.417;409.7;413.0;324.7;52.6;0.162;386.3;430.3;18.24;17.48;cr1000x;0.42;32.20077809601537;0.9184320442242073;0.14878203118630526;1.5141299209085177;1.686591004315131;1.3970236730592422;0.5822487676729463;1.5525942379878888;0.7536875302243145;5.8881088226407945;5.935535620577614;5.849305078874307;5.974339364344101;4.285554208944392;23.64728888643682;17.40400000000001;18.59619372214462;47.20722759809972;-1.5579356862088718;1683729050;48.95621372517094;214.088192568196
2023-05-10 14:30:52.454;237;196.66;93.21;1.18;284.24;205.0;47.207209;-1.557934;5.9;I;;POINT (355178.63971091114 6688501.01667502);4.0;0.535463337513294;POINT (355178.76082332566 6688501.670744381);0.6651879030107956;17.39;53.5;33.0;1.02;154.3;69.95;0.453;406.4;414.7;128.5;53.22;0.414;408.3;411.8;315.0;51.8;0.164;386.4;428.0;18.24;17.64;cr1000x;0.454;31.787981862668175;0.8843453990279655;0.14542568784015433;1.5032187316048693;1.6650559449453521;1.322774837593682;0.5478449560835467;1.5883592018731916;0.7200630341609187;5.824194521443194;5.874120264340699;5.797091975298834;5.9154873084557735;4.179042029711339;23.4108940695385;19.195000000000018;20.870745954516146;47.20721494150671;-1.5579329011567606;1683729052;48.95145239361369;214.07826385879935
2023-05-10 14:30:54.419;238;197.73;92.52;1.18;285.51;215.0;47.207186;-1.55793;4.91;I;;POINT (355178.79459970124 6688498.44868238);4.0;0.5380347269679064;POINT (355178.89018156193 6688500.255062442);1.8089070775111133;17.34;53.49;26.0;0.28;151.9;68.46;0.451;406.8;413.8;121.6;49.94;0.411;408.5;411.2;303.2;50.69;0.167;387.2;427.0;18.45;17.9;cr1000x;0.419;31.31998135146381;0.8438539089339516;0.14107834645073222;1.4933001627075448;1.646795375713124;1.2409179733839641;0.5096335821611444;1.5501269749755278;0.6986286550811363;5.776639360473789;5.814820330543015;5.752599490430201;5.8515871906096795;3.9993071856017726;23.195646372056686;22.74400000000001;22.197123465258258;47.207202284913606;-1.5579301161059604;1683729054;48.946852051816144;214.06867345594813
