timestamp;step_count;X;Y;Z;Distance;degree;latitude;longitude;GpsAccuracy;indoor_outdoor_flag;TagName;gnss_geom;track;curv_absc;geometry;drift;AirTC_Avg;RH_Avg;WindDir;WS_ms_Avg;SR01Up_1_Avg;SR01Dn_1_Avg;Albedo_1_Avg;IR01UpCo_1_Avg;IR01DnCo_1_Avg;SR01Up_2_Avg;SR01Dn_2_Avg;Albedo_2_Avg;IR01UpCo_2_Avg;IR01DnCo_2_Avg;SR01Up_3_Avg;SR01Dn_3_Avg;Albedo_3_Avg;IR01UpCo_3_Avg;IR01DnCo_3_Avg;Temp_C_Avg(1);Temp_C_Avg(2);sensorFamily;timedelta_in_s;T_mrt;T_mrt_SRUp;T_mrt_SRDn;T_mrt_IRUp;T_mrt_IRDn;T_mrt_SRright;T_mrt_SRleft;T_mrt_SRfront;T_mrt_SRback;T_mrt_IRright;T_mrt_IRleft;T_mrt_IRfront;T_mrt_IRback;T_mrt_SRlat;T_mrt_IRlat;PET;UTCI;lat_cor;lon_cor;epoch;sun_alti;sun_azim
2023-05-09 15:04:17.239;5;-1.14;0.3;-0.0;2.4;183.0;47.206995;-1.55678;5.4;I;501.0;POINT (355264.4753256531 6688472.246916096);5.0;0.0;POINT (355250.5054370062 6688478.129357556);15.157866153583372;20.92;58.44;28.0;0.71;55.99;39.05;0.698;419.5;425.5;4.618;104.3;22.58;428.5;409.1;49.81;14.08;0.283;421.8;431.0;21.25;21.45;cr1000x;-0.761;26.394546845140553;0.12470376859086817;0.03525053326158249;1.4633334701545688;1.4952506534770487;0.04239243817760103;0.9574558904122537;0.5139784784677093;0.3584722197564573;5.450784188061926;5.2040042271555045;5.336298639187812;5.412622338437221;1.8722990268140212;21.403709392842465;20.80199999999999;22.409892934871387;47.20704061597105;-1.556968729256379;1683644657;43.825179911762476;205.23540301078364
2023-05-09 15:04:19.400;6;-1.94;1.07;-0.0;3.5;242.0;47.20699;-1.556768;4.05;I;;POINT (355265.35012497613 6688471.640063989);5.0;0.007524326282929739;POINT (355250.61945728905 6688476.923398485);15.649479029933987;20.93;58.47;23.0;0.76;49.37;45.61;0.924;421.0;424.1;4.389;98.3;22.4;428.4;410.8;48.4;13.27;0.274;422.0;431.3;21.3;21.41;cr1000x;-0.6;26.281193217408997;0.12083612067481582;0.03313006862303318;1.4599485725215202;1.4921227946173736;0.04017801012437626;0.8998629289647269;0.4519453998269437;0.4175254139377538;5.4343298998028535;5.21107078160367;5.340459588741834;5.379783637970099;1.8095117528538005;21.365643908118457;20.619999999999994;22.299290769224317;47.207029836325134;-1.5569663065369;1683644659;43.819654554109874;205.22628834295665
2023-05-09 15:04:21.190;7;-2.68;1.82;-0.0;4.56;224.0;47.206986;-1.556766;4.05;I;;POINT (355265.47563764214 6688471.187762469);5.0;0.015048652565859478;POINT (355250.73347757204 6688475.717439416);15.422362230760967;20.93;58.5;28.0;0.91;35.41;49.04;1.385;424.9;423.3;4.025;81.8;20.33;428.5;416.8;43.28;11.83;0.273;423.4;431.6;21.31;21.4;cr1000x;-0.81;25.86857235993483;0.1069452638236385;0.029232034912976976;1.4497691431819608;1.4778468639521358;0.03646797254922671;0.7411379265904955;0.32082755477468755;0.4443203413202677;5.379851091472346;5.232956674272284;5.334652809256942;5.314564683827874;1.5427537952346777;21.262025258829443;20.08099999999997;21.898973186979614;47.207019056679144;-1.5569638838183926;1683644661;43.81507744772075;205.21873943927054
2023-05-09 15:04:22.893;8;-3.42;2.64;-0.0;5.66;242.0;47.206978;-1.556762;4.05;I;;POINT (355265.72666304256 6688470.283159439);5.0;0.022572978848789216;POINT (355250.84749785485 6688474.511480345);15.468298367133418;20.93;58.5;28.0;0.91;35.41;49.04;1.385;424.9;423.3;4.025;81.8;20.33;428.5;416.8;43.28;11.83;0.273;423.4;431.6;21.31;21.4;cr1000x;0.893;25.86857235993483;0.1069452638236385;0.029232034912976976;1.4497691431819608;1.4778468639521358;0.03646797254922671;0.7411379265904955;0.32082755477468755;0.4443203413202677;5.379851091472346;5.232956674272284;5.334652809256942;5.314564683827874;1.5427537952346777;21.262025258829443;20.08099999999997;21.898973186979614;47.20700827703305;-1.556961461100856;1683644662;43.81072260123364;205.21155838305944
2023-05-09 15:04:25.150;9;-4.02;3.24;0.08;6.51;237.0;47.206967;-1.556761;4.06;I;;POINT (355265.7317610037 6688469.058976379);5.0;0.030097305131718956;POINT (355250.96151813783 6688473.305521276);15.368578915381814;20.92;58.67;2.0;0.7;21.89;33.6;1.535;428.4;428.2;3.296;53.07;16.1;428.5;426.4;30.39;9.02;0.297;426.9;431.9;21.34;21.4;cr1000x;-0.85;24.913003815420325;0.07325191729346975;0.021741766830769893;1.4258969674143172;1.4425975643622475;0.029130432306592506;0.46903884784917005;0.19346637232746058;0.29696071768856447;5.247884247604735;5.222165328304921;5.246659537161887;5.24421011627619;0.9885963701717876;20.960919229347734;20.278999999999986;21.98091354385955;47.20699749738685;-1.556959038384288;1683644665;43.80495065486418;205.20204247935223
2023-05-09 15:04:26.783;10;-4.81;4.13;0.08;7.71;229.0;47.206957;-1.556761;4.06;I;;POINT (355265.6676961116 6688467.950051601);5.0;0.0376216314146487;POINT (355251.0755384206 6688472.099562204);15.170679099477672;20.92;58.67;2.0;0.7;21.89;33.6;1.535;428.4;428.2;3.296;53.07;16.1;428.5;426.4;30.39;9.02;0.297;426.9;431.9;21.34;21.4;cr1000x;0.783;24.913003815420325;0.07325191729346975;0.021741766830769893;1.4258969674143172;1.4425975643622475;0.029130432306592506;0.46903884784917005;0.19346637232746058;0.29696071768856447;5.247884247604735;5.222165328304921;5.246659537161887;5.24421011627619;0.9885963701717876;20.960919229347734;20.278999999999986;21.98091354385955;47.20698671774056;-1.5569566156686931;1683644666;43.800774154121704;205.19515826878097
2023-05-09 15:04:28.886;11;-5.55;5.02;0.08;8.86;238.0;47.206948;-1.556757;4.06;I;;POINT (355265.91231524915 6688466.934556109);5.0;0.04514595769757843;POINT (355251.1895587036 6688470.893603137);15.24577363296582;21.01;58.64;353.0;0.6;19.94;27.11;1.359;428.4;430.1;3.127;46.06;14.73;428.4;427.7;26.19;8.24;0.315;427.5;431.5;21.3;21.37;cr1000x;0.886;24.57920514400587;0.06256220947858643;0.019683566479707988;1.4150975953489786;1.4283382746037059;0.02738898204702733;0.4034334867560214;0.17465183946841223;0.23745292718097566;5.199614743331405;5.191118640809623;5.199614743331405;5.2202481351700225;0.8429272354524366;20.810596262642456;20.516999999999978;22.09208971599602;47.20697593809418;-1.5569541929540676;1683644668;43.79539536255983;205.1862939860795
2023-05-09 15:04:30.762;12;-6.37;5.68;0.08;9.91;201.0;47.206941;-1.556755;4.06;I;;POINT (355266.0186086544 6688466.149577174);5.0;0.05267028398050817;POINT (355251.30357898655 6688469.687644067);15.134398417689402;21.03;58.69;351.0;0.43;13.73;25.18;1.834;428.3;430.7;3.085;39.19;12.71;428.2;427.2;24.34;8.11;0.333;427.6;431.0;21.3;21.35;cr1000x;0.762;24.153367115097524;0.057463680952271105;0.019146690736356557;1.3988922335917005;1.4100153243171722;0.026705423351346482;0.3392497702234258;0.11885428285704609;0.21797165639769997;5.136468817168404;5.124473327170345;5.137668366168209;5.166457542163548;0.7027811328295184;20.565068052670508;20.97599999999999;22.188805885311204;47.206965158447716;-1.5569517702404139;1683644670;43.790596825184515;205.17838756923797
2023-05-09 15:04:32.576;13;-6.77;6.59;0.08;10.91;310.0;47.206937;-1.556752;4.07;I;;POINT (355266.219690934 6688465.692909882);5.0;0.06019461026343791;POINT (355251.41759926936 6688468.481684998);15.062509229543867;21.04;58.71;49.0;0.51;10.24;26.28;2.566;428.0;429.7;4.582;36.22;7.906;428.2;427.5;23.26;7.825;0.336;427.7;430.8;21.3;21.32;cr1000x;0.576;24.002512095484576;0.054681860232460966;0.018395767683534268;1.393306023386614;1.4034048044773282;0.03949663398447259;0.3122147714791788;0.08826833958991692;0.22653241840068528;5.114761149836824;5.106399793449889;5.112372190869128;5.132678342094543;0.6665121634542536;20.466211476250386;20.615999999999985;22.057447466194567;47.20695437880113;-1.55694934752773;1683644672;43.78595647414177;205.17074322953425
2023-05-09 15:04:34.605;14;-6.28;7.43;0.08;11.87;257.0;47.206937;-1.556764;4.07;I;;POINT (355265.3128581272 6688465.745299466);5.0;0.06771893654636765;POINT (355251.0221190851 6688467.703468218);14.424272849288416;21.04;58.6;349.0;0.63;5.483;32.9;6.001;427.4;428.9;8.27;25.73;3.112;427.8;427.8;21.37;7.374;0.345;427.5;430.1;21.31;21.32;cr1000x;0.605;23.78895344072589;0.04993506983820429;0.017230753625967165;1.3842385911596604;1.392657352181918;0.07085623620623059;0.22045114360173074;0.04697759892608977;0.2818827292847626;5.0791032844281725;5.0791032844281725;5.07435423974895;5.092163157296033;0.6201677080188137;20.32472396590133;20.143999999999966;21.822473608951213;47.20694717902884;-1.5569539704720636;1683644674;43.780765993244245;205.16219429969513
