timestamp;step_count;X;Y;Z;Distance;degree;latitude;longitude;GpsAccuracy;indoor_outdoor_flag;TagName;gnss_geom;track;curv_absc;geometry;drift;AirTC_Avg;RH_Avg;WindDir;WS_ms_Avg;SR01Up_1_Avg;SR01Dn_1_Avg;Albedo_1_Avg;IR01UpCo_1_Avg;IR01DnCo_1_Avg;SR01Up_2_Avg;SR01Dn_2_Avg;Albedo_2_Avg;IR01UpCo_2_Avg;IR01DnCo_2_Avg;SR01Up_3_Avg;SR01Dn_3_Avg;Albedo_3_Avg;IR01UpCo_3_Avg;IR01DnCo_3_Avg;Temp_C_Avg(1);Temp_C_Avg(2);sensorFamily;timedelta_in_s;T_mrt;T_mrt_SRUp;T_mrt_SRDn;T_mrt_IRUp;T_mrt_IRDn;T_mrt_SRright;T_mrt_SRleft;T_mrt_SRfront;T_mrt_SRback;T_mrt_IRright;T_mrt_IRleft;T_mrt_IRfront;T_mrt_IRback;T_mrt_SRlat;T_mrt_IRlat;PET;UTCI;lat_cor;lon_cor;epoch;sun_alti;sun_azim
2023-05-09 15:29:05.207;3;-0.22;0.55;-0.0;1.23;19.0;47.207062;-1.557269;22.3;I;511.0;POINT (355227.95121839945 6688481.811707497);5;0.0;POINT (355230.6947062101 6688466.22325737);15.828029020682644;17.16;77.52;26.0;0.33;3.004;2.96;0.986;411.3;414.1;4.577;2.662;0.582;411.6;411.9;5.149;2.694;0.523;416.2;409.7;19.02;19.29;cr1000x;-0.793;19.299068485627743;0.01037415582039719;0.005427845364177516;1.161998707897742;1.1438512028488825;0.03381288425516524;0.019665697593893347;0.02219224476786462;0.021867191915072994;4.213571479959809;4.216642596198847;4.210500363720771;4.239164115285123;0.09753801853199619;16.879878555164552;17.038999999999994;19.06165461785443;47.20692331969385;-1.5572209376759996;1683646145;39.93286557549009;199.25080026889333
2023-05-09 15:29:07.333;4;-0.46;1.49;-0.0;2.19;33.0;47.207046;-1.557251;22.26;I;;POINT (355229.20894910884 6688479.958835583);5;0.001814704871227524;POINT (355230.59448061197 6688467.248200654);12.785927336238045;17.17;77.42;15.0;0.47;3.255;2.844;0.874;411.5;413.9;4.568;2.604;0.57;411.6;411.8;5.332;2.629;0.493;416.1;409.6;19.01;19.34;cr1000x;-0.667;19.295878650736995;0.010741555476425298;0.005296239562551033;1.1615781793827966;1.1434328821802295;0.033742290546350244;0.01923487841127321;0.024043598014091512;0.02100767826484678;4.213058852017585;4.2151060137532586;4.212035271149746;4.236601211977838;0.09802844523656173;16.87680134889843;16.426999999999982;18.84996604203594;47.206932479574874;-1.5572230405672798;1683646147;39.92719249443723;199.24263455921408
2023-05-09 15:29:09.200;5;-0.58;2.59;-0.0;3.3;55.0;47.207046;-1.557251;22.26;I;;POINT (355229.20894910884 6688479.958835583);5;0.003629409742455048;POINT (355230.4942550138 6688468.27314394);11.756164361724245;17.14;77.39;16.0;0.55;3.097;2.899;0.936;411.0;413.8;4.54;2.569;0.566;411.4;411.5;5.408;2.616;0.484;415.9;409.4;19.03;19.34;cr1000x;-0.8;19.2448078166326;0.010873419236980857;0.005259775281793995;1.1587561836539857;1.140646264938547;0.03347007869174211;0.018939346290547464;0.02283190169786901;0.021372193420123434;4.202801341274142;4.203822926432449;4.198715000640915;4.227319385073505;0.09661352010028203;16.832658653421014;16.097999999999992;18.669791508867636;47.20694163945584;-1.557225143459278;1683646149;39.92221036056867;199.23546455219753
2023-05-09 15:29:11.406;6;-0.8;3.84;-0.0;4.57;65.0;47.207046;-1.55721;19.43;I;;POINT (355232.3072871848 6688479.779819661);5;0.0054441146136825725;POINT (355230.39402941574 6688469.298087222);10.654917655181448;17.13;77.37;14.0;0.52;3.109;2.862;0.921;411.1;413.8;4.472;2.639;0.59;411.2;411.4;4.724;2.613;0.553;414.6;409.4;19.04;19.41;cr1000x;-0.594;19.217394959177;0.009488185123599524;0.005248227715488051;1.153921466577063;1.1394487419600807;0.03293415203218373;0.019434979251550282;0.02289630560555886;0.02107726813866499;4.196347947918774;4.1983889731852715;4.195327435285526;4.222881276383242;0.09634270502795786;16.81294563277281;16.183999999999973;18.707503600669927;47.20695079933672;-1.5572272463519887;1683646151;39.91632329464189;199.22699362586167
2023-05-09 15:29:13.579;7;-0.98;5.01;-0.0;5.75;72.0;47.207046;-1.55721;19.43;I;;POINT (355232.3072871848 6688479.779819661);5;0.007258819484910096;POINT (355230.29380381753 6688470.323030505);9.668762920835695;17.13;77.31;31.0;0.7;3.271;2.79;0.853;411.1;413.5;4.387;2.771;0.632;410.9;411.1;4.579;2.596;0.567;414.2;409.3;18.92;19.39;cr1000x;-0.42100000000000004;19.179761739824244;0.009183668911430212;0.005206552630284523;1.1511432294078439;1.1375251660951968;0.03226150619923475;0.020377623359489287;0.024054567307430334;0.020517347229511044;4.187230229036306;4.18926830653888;4.18926830653888;4.213725236569756;0.09721104409566539;16.77949207868382;15.609;18.33878721769389;47.20695995921754;-1.5572293492454183;1683646153;39.91052397534381;199.21865044876324
2023-05-09 15:29:15.146;8;-0.5;6.11;-0.0;6.95;88.0;47.207046;-1.55721;19.43;I;;POINT (355232.3072871848 6688479.779819661);5;0.00907352435613762;POINT (355230.1935782195 6688471.347973788);8.69274355002808;17.15;77.24;20.0;0.77;3.239;2.947;0.91;411.1;413.5;4.343;2.667;0.614;410.8;411.0;4.249;2.607;0.614;413.4;409.2;18.97;19.36;cr1000x;-0.854;19.159380548818774;0.008515137819706108;0.005224515014350159;1.1480191088412433;1.1363556345859622;0.03191289550959598;0.019597442395600385;0.02380056839870628;0.02165491666285502;4.182929163870191;4.184965643502066;4.185983883318003;4.210421638900496;0.09696582296675764;16.764300329590757;15.432000000000004;18.190549014412895;47.20696911909829;-1.5572314521395618;1683646155;39.90634175472401;199.21263462430892
2023-05-09 15:29:17.269;9;0.43;6.7;-0.0;8.05;94.0;47.207054;-1.557207;24.05;I;;POINT (355232.5852517789 6688480.6538605625);5;0.010888229227365145;POINT (355230.09335262125 6688472.37291707);8.647750373432768;17.15;77.17;8.0;0.75;3.413;2.781;0.815;411.2;413.1;4.422;2.623;0.593;410.9;411.0;4.373;2.655;0.607;413.6;409.1;18.98;19.34;cr1000x;-0.731;19.1551920499644;0.008762224313671378;0.005319850343653672;1.1483892381334968;1.1358946743723732;0.03248815573333357;0.01927101594041926;0.025075096227468903;0.02043183199782919;4.18327249954835;4.184290575114072;4.186326726245514;4.205670161994216;0.09726609989905093;16.75955996290215;15.481000000000005;18.230508296361645;47.20697827897896;-1.5572335550344225;1683646157;39.90067530429512;199.20448506753885
2023-05-09 15:29:19.161;10;1.52;7.06;-0.0;9.2;92.0;47.207054;-1.557207;24.05;I;;POINT (355232.5852517789 6688480.6538605625);5;0.012702934098592668;POINT (355230.64138375176 6688472.852829837);8.039571088264722;17.13;77.11;4.0;0.7;3.534;2.757;0.78;411.2;412.9;4.588;2.631;0.573;411.1;411.2;4.634;2.725;0.588;414.1;409.2;18.97;19.32;cr1000x;-0.839;19.179438221715316;0.009293861603608707;0.005465207783736238;1.1508509918468262;1.1372330979563419;0.03373921791187773;0.019347838344845315;0.0259883164996896;0.020274416692032893;4.189216187901901;4.190235213975339;4.190235213975339;4.207558657223778;0.09934978944844554;16.77724527307636;15.608;18.32995653953304;47.20698287690117;-1.5572266928367975;1683646159;39.89562521800544;199.19722316123034
2023-05-09 15:29:20.860;11;2.7;7.34;-0.0;10.42;85.0;47.207101;-1.557159;27.95;I;;POINT (355236.5137052678 6688485.656228333);5;0.014517638969820192;POINT (355231.6683125546 6688472.930102978);13.617345449603823;17.13;77.11;4.0;0.7;3.534;2.757;0.78;411.2;412.9;4.588;2.631;0.573;411.1;411.2;4.634;2.725;0.588;414.1;409.2;18.97;19.32;cr1000x;0.86;19.179438221715316;0.009293861603608707;0.005465207783736238;1.1508509918468262;1.1372330979563419;0.03373921791187773;0.019347838344845315;0.0259883164996896;0.020274416692032893;4.189216187901901;4.190235213975339;4.190235213975339;4.207558657223778;0.09934978944844554;16.77724527307636;15.608;18.32995653953304;47.20698410468934;-1.5572132077037015;1683646160;39.89109008827714;199.19070270434864
2023-05-09 15:29:22.888;12;3.95;7.62;-0.0;11.69;90.0;47.207101;-1.557159;27.95;I;;POINT (355236.5137052678 6688485.656228333);5;0.016332343841047717;POINT (355232.69524135743 6688473.007376119);13.212650337793606;17.17;77.0;5.0;0.65;3.63;2.794;0.77;411.3;413.0;4.7;2.622;0.558;411.2;411.3;4.78;2.779;0.581;414.4;409.3;18.97;19.35;cr1000x;0.888;19.207343440633792;0.009596959632754658;0.0055794876191266095;1.1529201045006348;1.1387311746431221;0.03459991722548227;0.019302336801109474;0.02672291479329801;0.020568546537871803;4.194729904019685;4.195750023159768;4.195750023159768;4.213092048541172;0.10119371535776157;16.79932199888039;15.787000000000004;18.466723371054407;47.20698533247594;-1.55719972256999;1683646162;39.88567656548539;199.18292050474628
2023-05-09 15:29:24.600;13;5.18;7.81;-0.0;12.94;92.0;47.207101;-1.557159;27.95;I;;POINT (355236.5137052678 6688485.656228333);5;0.01814704871227524;POINT (355233.72217016027 6688473.084649261);12.877781976574074;17.19;76.95;1.0;0.62;3.731;2.895;0.776;411.4;413.2;4.779;2.624;0.549;411.3;411.5;4.892;2.826;0.578;414.5;409.3;19.02;19.29;cr1000x;0.6;19.24082992430499;0.00983444270299906;0.005681139631781551;1.1546797118856784;1.1401939832926615;0.03522668427732063;0.019341874773737045;0.02750172819390736;0.021339454066299068;4.2011398636786295;4.203182722839182;4.202161293258906;4.220547025703889;0.10340974131126411;16.827030905480605;15.902000000000006;18.549870053080276;47.20698656026098;-1.557186237435663;1683646164;39.88110635075592;199.17635160136268
2023-05-09 15:29:26.800;14;6.45;7.91;-0.0;14.21;102.0;47.207036;-1.557085;23.26;I;;POINT (355241.6893709851 6688478.1251247935);5;0.019961753583502766;POINT (355234.749098963 6688473.161922401);8.532335771720254;17.28;76.91;6.0;0.48;3.7;2.941;0.795;411.4;413.3;4.787;2.646;0.553;411.4;411.9;5.048;2.885;0.572;414.6;409.3;18.94;19.27;cr1000x;0.8;19.26806967164987;0.01015863199487469;0.005805795028766537;1.1561624859414747;1.1413827918375437;0.035322443538967026;0.01952437551788317;0.02730165888744056;0.021701129402152082;4.2065426225112965;4.211655095314543;4.2065426225112965;4.225970019163634;0.10384960734644283;16.850710359500766;16.448999999999984;18.876038324148578;47.20698778804443;-1.5571727523007208;1683646166;39.875233177013605;199.167911260806
2023-05-09 15:29:28.551;15;7.57;7.78;-0.0;15.34;120.0;47.207036;-1.557085;23.26;I;;POINT (355241.6893709851 6688478.1251247935);5;0.02177645845473029;POINT (355235.776027766 6688473.239195544);7.670719175849635;17.27;76.91;4.0;0.49;3.999;2.95;0.738;411.3;413.3;4.696;2.772;0.59;411.4;412.0;5.206;2.949;0.566;414.7;409.3;19.0;19.24;cr1000x;0.551;19.280424501972277;0.01048153849967234;0.005937390901946548;1.1569873210415718;1.1419216554191352;0.034667329538934206;0.020463764370086377;0.029521859204897336;0.021777815617516166;4.208528593072526;4.21466645684463;4.207505615777175;4.227965161684188;0.10643076873143409;16.85866582737852;16.40999999999998;18.85639545440235;47.20698901582634;-1.557159267165164;1683646168;39.8705583538626;199.16119415056482
2023-05-09 15:29:31.113;16;8.5;7.29;-0.0;16.39;133.0;47.206964;-1.556877;20.34;I;;POINT (355256.9464958601 6688469.232738108);5;0.02359116332595781;POINT (355236.8029565688 6688473.316468685);20.55332164392076;17.27;76.84;346.0;0.35;4.493;2.994;0.666;411.0;413.7;4.58;3.199;0.698;411.6;411.6;5.648;3.005;0.532;415.1;409.4;18.89;19.19;cr1000x;-0.887;19.30939802200163;0.011384018504690709;0.006056829958674855;1.1593840800430495;1.1434638457471076;0.03384837418946635;0.02364212860962945;0.033205402889360774;0.02212708129328871;4.215231157795641;4.215231157795641;4.209086505962119;4.236737439212965;0.11282298698174528;16.876286260766367;17.009999999999987;19.080127937153872;47.20699024360664;-1.5571457820289907;1683646171;39.863718175118876;199.15136743058355
2023-05-09 15:29:33.165;17;9.34;6.83;-0.0;17.35;145.0;47.20696;-1.556806;24.96;I;;POINT (355262.2862940707 6688468.479190988);5;0.025405868197185336;POINT (355237.82988537155 6688473.393741825);24.94531491865865;17.34;76.83;271.0;0.12;4.731;3.021;0.639;410.7;414.0;4.606;3.388;0.736;411.7;411.5;5.842;3.049;0.522;415.2;409.4;18.9;19.15;cr1000x;-0.835;19.32570294900239;0.011782356955780353;0.006149333508759722;1.1603838142022798;1.1441742137148683;0.034061673942803114;0.025054483568870377;0.03498605719135943;0.022340494351109037;4.218874582031041;4.216825092314242;4.208627133447045;4.2424437137742315;0.11644270905414195;16.88677052156656;18.575000000000014;19.378150735596524;47.2069914713854;-1.5571322968922021;1683646173;39.85823922893769;199.14349775774784
2023-05-09 15:29:40.438;18;10.23;6.29;-0.0;18.41;140.0;47.206892;-1.556618;14.18;I;512.0;POINT (355276.05770817853 6688460.11774029);5;0.02722057306841286;POINT (355238.8568141744 6688473.471014966);39.52488405144962;17.22;76.73;4.0;0.38;4.795;3.097;0.646;410.4;413.8;4.498;3.812;0.847;411.5;411.1;6.045;3.066;0.507;415.4;409.3;18.72;19.02;cr1000x;0.438;19.298545455816623;0.012179165076823624;0.006177224172959675;1.159742034201857;1.142711638417959;0.03322860378666002;0.028160835401233434;0.03542266677568581;0.022878831909134298;4.212463744033627;4.208369004063728;4.201203209116405;4.2360084988605475;0.11969093787271357;16.858044456074307;16.831999999999972;18.995701413280063;47.20699269916258;-1.557118811754799;1683646180;39.83881787876356;199.11561251060715
2023-05-09 15:29:42.504;19;10.68;5.4;-0.0;19.41;164.0;47.206889;-1.556648;12.61;I;;POINT (355273.7714050672 6688459.916033318);5;0.02944273152205677;POINT (355239.0270298905 6688472.221496535);36.85913769181376;17.23;76.72;358.0;0.47;4.509;3.241;0.719;410.6;413.6;4.419;4.075;0.922;411.4;410.8;5.96;3.007;0.505;415.3;409.2;18.72;19.01;cr1000x;0.504;19.28099198017685;0.011999869998106365;0.0060542968262258115;1.158686392595198;1.1416674015168673;0.03262313650659688;0.030083566703865652;0.0332875588387068;0.02392658642631376;4.208619793763793;4.202481796981444;4.200435798053995;4.231125781965738;0.1199208484754831;16.84266317076497;16.456999999999976;18.85480103749458;47.20698155720045;-1.5571156146612983;1683646182;39.833300356230765;199.10769343509895
2023-05-09 15:29:44.626;20;10.81;4.26;-0.0;20.56;169.0;47.20688;-1.556667;12.0;I;;POINT (355272.27792785707 6688459.0009494);5;0.03166488997570068;POINT (355239.1972456067 6688470.971978105);35.18006632158544;17.28;76.72;350.0;0.46;4.201;3.489;0.831;410.9;413.6;4.323;4.111;0.951;411.2;410.6;5.779;2.933;0.507;415.3;409.1;18.69;19.04;cr1000x;0.626;19.270748871938792;0.011630892552891998;0.005902994957195402;1.1582331067904892;1.1409418829472409;0.03190193421974236;0.030337462775239608;0.031001625180924735;0.025747362593726827;4.2049281552570354;4.198792559699755;4.201860357478395;4.229470537486162;0.11898838476963355;16.835051609921344;16.524999999999977;18.901774979853897;47.206970415238196;-1.5571124175691216;1683646184;39.827633100499305;199.09956083582915
2023-05-09 15:29:46.650;21;10.91;3.02;-0.0;21.8;155.0;47.206875;-1.556686;12.0;I;;POINT (355270.8100757213 6688458.529435778);5;0.03388704842934459;POINT (355239.36746132286 6688469.722459674);33.37546679983666;17.27;76.69;351.0;0.53;3.925;3.695;0.941;410.8;413.8;4.198;3.934;0.937;411.1;410.6;5.525;2.874;0.52;415.2;408.9;18.67;19.09;cr1000x;0.65;19.254769655184077;0.01111289720731371;0.0057807179319130505;1.1572469742371954;1.1396875909575845;0.030960565142644503;0.029013545324240938;0.02894716964861354;0.027250902382580135;4.2013379433189;4.196228069877744;4.198272019254206;4.228931259901145;0.11617218249807913;16.824769292351995;16.254999999999992;18.768146170974582;47.20695927327578;-1.557109220478268;1683646186;39.82222723196898;199.09180463626268
