"TOA5","CR1000XSeries","CR1000X","11356","CR1000X.Std.03.02","CPU:Programme_CS_2sec_thermocouple.CR1X","15778","TwoSec"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Avg","CDM1BattV_Min","CDM1PTempC1","CDM1PTempC2","CDM1PTempC3","CDM1PTempC4","AirTC_Avg","AirTC_Min","AirTC_Max","RH_Avg","RH_Min","RH_Max","WindDir","WS_ms_Avg","WS_ms","WS_ms_Min","WS_ms_Max","WS_ms_S_WVT","WindDir_D1_WVT","WSDiag","SmplsF_Tot","Diag1F_Tot","Diag2F_Tot","Diag4F_Tot","Diag8F_Tot","Diag9F_Tot","Diag10F_Tot","NNDF_Tot","CSEF_Tot","SR01Up_1_Avg","SR01Dn_1_Avg","IR01Up_1_Avg","IR01Dn_1_Avg","NR01TC_1_Avg","NR01TK_1_Avg","NetRs_1_Avg","NetRl_1_Avg","Albedo_1_Avg","UpTot_1_Avg","DnTot_1_Avg","NetTot_1_Avg","IR01UpCo_1_Avg","IR01DnCo_1_Avg","SR01Up_2_Avg","SR01Dn_2_Avg","IR01Up_2_Avg","IR01Dn_2_Avg","NR01TC_2_Avg","NR01TK_2_Avg","NetRs_2_Avg","NetRl_2_Avg","Albedo_2_Avg","UpTot_2_Avg","DnTot_2_Avg","NetTot_2_Avg","IR01UpCo_2_Avg","IR01DnCo_2_Avg","SR01Up_3_Avg","SR01Dn_3_Avg","IR01Up_3_Avg","IR01Dn_3_Avg","NR01TC_3_Avg","NR01TK_3_Avg","NetRs_3_Avg","NetRl_3_Avg","Albedo_3_Avg","UpTot_3_Avg","DnTot_3_Avg","NetTot_3_Avg","IR01UpCo_3_Avg","IR01DnCo_3_Avg","Temp_C_Avg(1)","Temp_C_Max(1)","Temp_C_Min(1)","Temp_C(1)","Temp_C_Std(1)","Temp_C_Avg(2)","Temp_C_Max(2)","Temp_C_Min(2)","Temp_C(2)","Temp_C_Std(2)"
"2023-05-11 11:13:28",9,12.58,17.72,12.61,18.07,18.1,17.97,18.04,14.33,14.33,14.33,55.9,55.9,55.9,264,0.05,0.05,0.05,0.05,0.05,264,0,1,0,0,0,0,0,0,0,0,0.981,0.349,-1.565,-1.568,16.49,289.6,0.632,0.003,0.356,-0.584,-1.219,0.635,397.5,397.5,-1.749,2.027,-3.753,-3.535,17.15,290.3,-3.776,-0.218,-1.159,-5.502,-1.508,-3.994,398.9,399.1,1.28,-0.914,-1.057,-1.048,16.96,290.1,2.193,-0.009,-0.714,0.222,-1.962,2.184,400.6,400.6,14.65,14.65,14.65,14.65,0,15.01,15.01,15.01,15.01,0
"2023-05-11 11:13:30",10,12.59,17.72,12.61,18.07,18.1,17.97,18.04,14.32,14.32,14.32,55.91,55.91,55.91,"NAN",0.02,0.02,0.02,0.02,0.02,0,0,1,0,0,0,0,0,0,0,0,0.963,0.33,-1.575,-1.58,16.5,289.6,0.633,0.006,0.342,-0.612,-1.251,0.639,397.5,397.5,-1.746,2.008,-3.759,-3.558,17.14,290.3,-3.754,-0.201,-1.15,-5.505,-1.55,-3.955,398.9,399.1,1.251,-0.929,-1.068,-1.055,16.96,290.1,2.18,-0.014,-0.742,0.183,-1.983,2.166,400.6,400.6,14.68,14.68,14.68,14.68,0,14.99,14.99,14.99,14.99,0
"2023-05-11 11:13:32",11,12.59,17.72,12.61,18.08,18.1,17.97,18.04,14.33,14.33,14.33,55.89,55.89,55.89,3,0.09,0.09,0.09,0.09,0.09,3,0,1,0,0,0,0,0,0,0,0,0.932,0.3,-1.582,-1.59,16.49,289.6,0.632,0.009,0.322,-0.65,-1.29,0.64,397.5,397.5,-1.753,1.98,-3.776,-3.585,17.15,290.3,-3.733,-0.191,-1.13,-5.529,-1.605,-3.924,398.9,399.1,1.226,-0.939,-1.068,-1.069,16.96,290.1,2.165,0.001,-0.766,0.158,-2.008,2.165,400.6,400.6,14.64,14.64,14.64,14.64,0,15,15,15,15,0
"2023-05-11 11:13:34",12,12.59,17.72,12.61,18.08,18.1,17.97,18.04,14.28,14.28,14.28,55.85,55.85,55.85,342,0.09,0.09,0.09,0.09,0.09,342,0,1,0,0,0,0,0,0,0,0,0.901,0.275,-1.592,-1.615,16.5,289.6,0.626,0.023,0.305,-0.691,-1.341,0.649,397.5,397.5,-1.749,1.964,-3.783,-3.605,17.13,290.3,-3.714,-0.179,-1.123,-5.533,-1.64,-3.892,398.8,399,1.198,-0.962,-1.08,-1.069,16.96,290.1,2.159,-0.01,-0.803,0.118,-2.031,2.149,400.6,400.6,14.69,14.69,14.69,14.69,0,14.95,14.95,14.95,14.95,0
"2023-05-11 11:13:36",13,12.6,17.72,12.62,18.08,18.1,17.97,18.04,14.22,14.22,14.22,55.76,55.76,55.76,355,0.08,0.08,0.08,0.08,0.08,355,0,1,0,0,0,0,0,0,0,0,0.872,0.259,-1.597,-1.638,16.5,289.7,0.613,0.042,0.297,-0.724,-1.379,0.655,397.5,397.5,-1.76,1.931,-3.797,-3.629,17.15,290.3,-3.69,-0.168,-1.097,-5.556,-1.698,-3.858,398.9,399.1,1.162,-0.981,-1.082,-1.076,16.96,290.1,2.143,-0.006,-0.845,0.08,-2.057,2.137,400.6,400.6,14.67,14.67,14.67,14.67,0,14.98,14.98,14.98,14.98,0
"2023-05-11 11:13:38",14,12.6,17.72,12.62,18.08,18.1,17.97,18.05,14.21,14.21,14.21,55.77,55.77,55.77,281,0.05,0.05,0.05,0.05,0.05,281,0,1,0,0,0,0,0,0,0,0,0.848,0.245,-1.62,-1.655,16.49,289.6,0.603,0.035,0.289,-0.771,-1.409,0.638,397.4,397.4,-1.762,1.907,-3.794,-3.665,17.15,290.3,-3.669,-0.129,-1.082,-5.556,-1.758,-3.798,398.9,399,1.133,-0.996,-1.095,-1.081,16.95,290.1,2.129,-0.014,-0.879,0.038,-2.077,2.115,400.5,400.5,14.67,14.67,14.67,14.67,0,14.98,14.98,14.98,14.98,0
"2023-05-11 11:13:40",15,12.6,17.72,12.61,18.08,18.1,17.98,18.05,14.22,14.22,14.22,55.77,55.77,55.77,305,0.08,0.08,0.08,0.08,0.08,305,0,1,0,0,0,0,0,0,0,0,0.821,0.224,-1.63,-1.671,16.5,289.6,0.598,0.04,0.272,-0.809,-1.447,0.638,397.5,397.4,-1.757,1.889,-3.805,-3.689,17.14,290.3,-3.646,-0.116,-1.075,-5.562,-1.8,-3.762,398.8,399,1.104,-1.005,-1.099,-1.09,16.96,290.1,2.109,-0.009,-0.91,0.006,-2.095,2.1,400.5,400.5,14.66,14.66,14.66,14.66,0,15.01,15.01,15.01,15.01,0
"2023-05-11 11:13:42",16,12.59,17.72,12.62,18.08,18.1,17.98,18.05,14.23,14.23,14.23,55.73,55.73,55.73,260,0.05,0.05,0.05,0.05,0.05,260,0,1,0,0,0,0,0,0,0,0,0.8,0.211,-1.649,-1.681,16.5,289.6,0.589,0.032,0.264,-0.849,-1.47,0.621,397.4,397.4,-1.754,1.864,-3.812,-3.717,17.15,290.3,-3.618,-0.095,-1.063,-5.566,-1.853,-3.713,398.9,399,1.08,-1.021,-1.104,-1.096,16.96,290.1,2.101,-0.009,-0.945,-0.024,-2.116,2.092,400.5,400.6,14.63,14.63,14.63,14.63,0,15.1,15.1,15.1,15.1,0
"2023-05-11 11:13:44",17,12.59,17.72,12.62,18.08,18.1,17.98,18.05,14.22,14.22,14.22,55.73,55.73,55.73,"NAN",0.04,0.04,0.04,0.04,0.04,0,0,1,0,0,0,0,0,0,0,0,0.78,0.198,-1.661,-1.688,16.5,289.6,0.582,0.028,0.254,-0.881,-1.49,0.609,397.4,397.4,-1.765,1.839,-3.821,-3.735,17.15,290.3,-3.604,-0.087,-1.042,-5.586,-1.895,-3.691,398.8,398.9,1.061,-1.029,-1.117,-1.094,16.96,290.1,2.09,-0.024,-0.97,-0.056,-2.123,2.067,400.5,400.5,14.66,14.66,14.66,14.66,0,15.14,15.14,15.14,15.14,0
"2023-05-11 11:13:46",18,12.59,17.72,12.62,18.08,18.1,17.98,18.05,14.21,14.21,14.21,55.74,55.74,55.74,279,0.05,0.05,0.05,0.05,0.05,279,0,1,0,0,0,0,0,0,0,0,0.764,0.184,-1.676,-1.712,16.51,289.7,0.58,0.036,0.241,-0.912,-1.528,0.616,397.5,397.4,-1.753,1.816,-3.84,-3.769,17.14,290.3,-3.569,-0.071,-1.035,-5.594,-1.954,-3.64,398.8,398.9,1.046,-1.028,-1.137,-1.097,16.96,290.1,2.074,-0.04,-0.983,-0.091,-2.126,2.035,400.5,400.5,14.68,14.68,14.68,14.68,0,15.16,15.16,15.16,15.16,0
"2023-05-11 11:13:48",19,12.59,17.72,12.61,18.08,18.11,17.98,18.05,14.32,14.32,14.32,55.89,55.89,55.89,251,0.06,0.06,0.06,0.06,0.06,251,0,1,0,0,0,0,0,0,0,0,0.748,0.185,-1.693,-1.721,16.51,289.7,0.564,0.028,0.247,-0.945,-1.537,0.592,397.4,397.4,-1.76,1.8,-3.858,-3.793,17.15,290.3,-3.56,-0.065,-1.022,-5.619,-1.994,-3.625,398.8,398.9,1.034,-1.024,-1.153,-1.104,16.97,290.1,2.058,-0.049,-0.991,-0.12,-2.129,2.009,400.5,400.6,14.64,14.64,14.64,14.64,0,15.17,15.17,15.17,15.17,0
"2023-05-11 11:13:50",20,12.59,17.72,12.61,18.08,18.11,17.98,18.05,14.44,14.44,14.44,55.88,55.88,55.88,"NAN",0.04,0.04,0.04,0.04,0.04,0,0,1,0,0,0,0,0,0,0,0,0.739,0.192,-1.707,-1.744,16.51,289.7,0.546,0.038,0.26,-0.968,-1.552,0.584,397.4,397.4,-1.766,1.771,-3.859,-3.821,17.15,290.3,-3.537,-0.038,-1.003,-5.625,-2.05,-3.575,398.8,398.9,1.014,-1.021,-1.171,-1.111,16.96,290.1,2.034,-0.06,-1.007,-0.157,-2.132,1.974,400.5,400.5,14.64,14.64,14.64,14.64,0,15.19,15.19,15.19,15.19,0
"2023-05-11 11:13:52",21,12.59,17.72,12.61,18.08,18.11,17.98,18.05,14.31,14.31,14.31,55.77,55.77,55.77,"NAN",0.03,0.03,0.03,0.03,0.03,0,0,1,0,0,0,0,0,0,0,0,0.742,0.192,-1.713,-1.756,16.5,289.6,0.549,0.043,0.259,-0.971,-1.564,0.592,397.4,397.3,-1.766,1.755,-3.868,-3.853,17.15,290.3,-3.521,-0.015,-0.994,-5.633,-2.098,-3.536,398.8,398.9,1.012,-1.024,-1.172,-1.119,16.96,290.1,2.036,-0.053,-1.013,-0.161,-2.143,1.983,400.5,400.5,14.66,14.66,14.66,14.66,0,15.17,15.17,15.17,15.17,0
"2023-05-11 11:13:54",22,12.59,17.72,12.61,18.08,18.11,17.98,18.05,14.32,14.32,14.32,55.78,55.78,55.78,"NAN",0.02,0.02,0.02,0.02,0.02,0,0,1,0,0,0,0,0,0,0,0,0.724,0.193,-1.721,-1.762,16.49,289.6,0.531,0.041,0.267,-0.997,-1.569,0.571,397.3,397.3,-1.755,1.733,-3.863,-3.886,17.15,290.3,-3.488,0.023,-0.987,-5.618,-2.153,-3.465,398.8,398.8,0.997,-1.02,-1.19,-1.123,16.96,290.1,2.017,-0.067,-1.023,-0.193,-2.143,1.95,400.5,400.5,14.66,14.66,14.66,14.66,0,15.17,15.17,15.17,15.17,0
"2023-05-11 11:13:56",23,12.59,17.72,12.62,18.09,18.11,17.98,18.05,14.32,14.32,14.32,55.75,55.75,55.75,36,0.07,0.07,0.07,0.07,0.07,36,0,1,0,0,0,0,0,0,0,0,0.71,0.188,-1.727,-1.784,16.5,289.7,0.522,0.057,0.265,-1.017,-1.596,0.579,397.4,397.3,-1.753,1.718,-3.872,-3.912,17.15,290.3,-3.471,0.041,-0.98,-5.625,-2.195,-3.431,398.8,398.8,0.972,-1.028,-1.19,-1.127,16.96,290.1,2,-0.063,-1.057,-0.218,-2.154,1.937,400.5,400.5,14.68,14.68,14.68,14.68,0,15.12,15.12,15.12,15.12,0
"2023-05-11 11:13:58",24,12.59,17.72,12.62,18.09,18.11,17.98,18.05,14.3,14.3,14.3,55.71,55.71,55.71,16,0.08,0.08,0.08,0.08,0.08,16,0,1,0,0,0,0,0,0,0,0,0.7,0.178,-1.736,-1.795,16.5,289.6,0.522,0.059,0.255,-1.036,-1.617,0.581,397.3,397.3,-1.758,1.693,-3.88,-3.932,17.15,290.3,-3.451,0.052,-0.963,-5.639,-2.239,-3.4,398.8,398.8,0.954,-1.031,-1.205,-1.136,16.96,290.1,1.985,-0.07,-1.081,-0.251,-2.167,1.916,400.5,400.5,14.68,14.68,14.68,14.68,0,15.12,15.12,15.12,15.12,0
"2023-05-11 11:14:00",25,12.57,17.72,12.61,18.09,18.11,17.98,18.05,14.22,14.22,14.22,55.66,55.66,55.66,12,0.13,0.13,0.13,0.13,0.13,12,0,1,0,0,0,0,0,0,0,0,0.686,0.17,-1.749,-1.808,16.51,289.7,0.516,0.059,0.247,-1.063,-1.638,0.575,397.4,397.3,-1.757,1.675,-3.884,-3.947,17.15,290.3,-3.432,0.063,-0.953,-5.641,-2.272,-3.369,398.8,398.8,0.938,-1.031,-1.201,-1.145,16.96,290.1,1.969,-0.056,-1.1,-0.263,-2.177,1.913,400.5,400.5,14.68,14.68,14.68,14.68,0,15.12,15.12,15.12,15.12,0
"2023-05-11 11:14:02",26,12.59,17.72,12.61,18.09,18.11,17.98,18.06,14.21,14.21,14.21,55.68,55.68,55.68,355,0.12,0.12,0.12,0.12,0.12,355,0,1,0,0,0,0,0,0,0,0,0.684,0.178,-1.752,-1.824,16.51,289.7,0.507,0.073,0.26,-1.067,-1.647,0.579,397.4,397.3,-1.758,1.651,-3.9,-3.963,17.16,290.3,-3.409,0.063,-0.939,-5.658,-2.313,-3.346,398.8,398.8,0.946,-1.01,-1.201,-1.148,16.97,290.1,1.955,-0.053,-1.068,-0.256,-2.158,1.902,400.5,400.6,14.7,14.7,14.7,14.7,0,15.07,15.07,15.07,15.07,0
"2023-05-11 11:14:04",27,12.58,17.72,12.61,18.09,18.11,17.98,18.06,14.22,14.22,14.22,55.68,55.68,55.68,10,0.13,0.13,0.13,0.13,0.13,10,0,1,0,0,0,0,0,0,0,0,0.686,0.21,-1.764,-1.836,16.51,289.7,0.476,0.071,0.306,-1.078,-1.626,0.547,397.4,397.3,-1.757,1.629,-3.926,-3.988,17.16,290.3,-3.386,0.062,-0.927,-5.683,-2.358,-3.325,398.8,398.8,0.943,-1.003,-1.212,-1.146,16.97,290.1,1.946,-0.065,-1.063,-0.268,-2.149,1.881,400.5,400.5,14.7,14.7,14.7,14.7,0,15.04,15.04,15.04,15.04,0
"2023-05-11 11:14:06",28,12.58,17.72,12.61,18.09,18.11,17.99,18.06,14.44,14.44,14.44,55.83,55.83,55.83,2,0.14,0.14,0.14,0.14,0.14,2,0,1,0,0,0,0,0,0,0,0,0.699,0.243,-1.769,-1.854,16.5,289.7,0.457,0.085,0.347,-1.069,-1.611,0.542,397.4,397.3,-1.752,1.616,-3.93,-4.001,17.16,290.3,-3.367,0.071,-0.922,-5.682,-2.386,-3.296,398.8,398.7,0.953,-0.973,-1.215,-1.149,16.98,290.1,1.925,-0.065,-1.021,-0.262,-2.122,1.86,400.5,400.6,14.77,14.77,14.77,14.77,0,15.01,15.01,15.01,15.01,0
"2023-05-11 11:14:08",29,12.59,17.72,12.61,18.09,18.12,17.99,18.06,14.43,14.43,14.43,55.67,55.67,55.67,13,0.17,0.17,0.17,0.17,0.17,13,0,1,0,0,0,0,0,0,0,0,0.724,0.276,-1.762,-1.85,16.5,289.6,0.447,0.088,0.382,-1.039,-1.574,0.535,397.3,397.2,-1.752,1.598,-3.948,-4.014,17.16,290.3,-3.35,0.066,-0.912,-5.699,-2.415,-3.284,398.8,398.7,0.956,-0.949,-1.199,-1.16,16.97,290.1,1.906,-0.039,-0.993,-0.242,-2.109,1.867,400.5,400.5,14.75,14.75,14.75,14.75,0,14.99,14.99,14.99,14.99,0
"2023-05-11 11:14:10",30,12.59,17.72,12.61,18.09,18.12,17.99,18.06,14.32,14.32,14.32,55.71,55.71,55.71,22,0.14,0.14,0.14,0.14,0.14,22,0,1,0,0,0,0,0,0,0,0,0.739,0.299,-1.764,-1.83,16.51,289.7,0.44,0.065,0.405,-1.025,-1.53,0.505,397.4,397.3,-1.754,1.586,-3.941,-4.029,17.15,290.3,-3.34,0.088,-0.904,-5.695,-2.444,-3.251,398.8,398.7,0.966,-0.912,-1.181,-1.167,16.98,290.1,1.879,-0.014,-0.944,-0.214,-2.079,1.865,400.6,400.6,14.75,14.75,14.75,14.75,0,14.97,14.97,14.97,14.97,0
"2023-05-11 11:14:12",31,12.59,17.72,12.61,18.09,18.12,17.99,18.06,14.33,14.33,14.33,55.68,55.68,55.68,11,0.18,0.18,0.18,0.18,0.18,11,0,1,0,0,0,0,0,0,0,0,0.755,0.315,-1.764,-1.828,16.51,289.7,0.441,0.063,0.416,-1.009,-1.513,0.504,397.4,397.3,-1.748,1.562,-3.919,-4.027,17.14,290.3,-3.31,0.108,-0.893,-5.667,-2.466,-3.201,398.7,398.6,0.97,-0.902,-1.18,-1.174,16.96,290.1,1.872,-0.006,-0.93,-0.21,-2.076,1.866,400.5,400.5,14.76,14.76,14.76,14.76,0,14.94,14.94,14.94,14.94,0
"2023-05-11 11:14:14",32,12.58,17.72,12.61,18.09,18.12,17.99,18.06,14.28,14.28,14.28,55.63,55.63,55.63,15,0.25,0.25,0.25,0.25,0.25,15,0,1,0,0,0,0,0,0,0,0,0.759,0.316,-1.768,-1.805,16.51,289.7,0.443,0.037,0.416,-1.009,-1.489,0.48,397.4,397.3,-1.744,1.547,-3.893,-4.041,17.15,290.3,-3.291,0.148,-0.887,-5.638,-2.495,-3.143,398.8,398.7,0.947,-0.911,-1.171,-1.171,16.98,290.1,1.858,0,-0.962,-0.224,-2.082,1.857,400.6,400.6,14.76,14.76,14.76,14.76,0,14.96,14.96,14.96,14.96,0
