     TIME STAMP	STEP COUNT	     X	     Y	     Z	  Distance	    degree	    latitude	   longitude	    GpsAccuracy	 indoor_outdoor_flag	   TagName
   11:14:34.462	       37	-43,11	  6,27	  0,09	     45,14	    329,00	   47,206473	   -1,559812	           4,41	                   I	          
   11:14:36.090	       38	-44,42	  6,57	  0,09	     46,48	     29,00	   47,206469	   -1,559812	           4,52	                   I	          
   11:14:38.074	       39	-45,72	  6,93	  0,09	     47,84	    142,00	   47,206460	   -1,559814	           4,95	                   I	          
   11:14:40.045	       40	-47,09	  7,16	  0,09	     49,22	    201,00	   47,206448	   -1,559811	           5,33	                   I	          
   11:14:41.770	       41	-48,31	  7,60	  0,09	     50,52	    209,00	   47,206439	   -1,559810	           5,61	                   I	          
   11:14:43.882	       42	-49,48	  8,07	  0,09	     51,77	    191,00	   47,206430	   -1,559806	           5,81	                   I	          
   11:14:45.601	       43	-50,77	  8,57	  0,09	     53,17	    169,00	   47,206408	   -1,559804	           6,06	                   I	          
   11:14:47.296	       44	-52,14	  8,65	  0,09	     54,53	    219,00	   47,206396	   -1,559805	           6,16	                   I	          
   11:14:49.272	       45	-53,37	  8,64	  0,09	     55,77	    230,00	   47,206372	   -1,559818	           6,34	                   I	          
   11:14:51.576	       46	-54,64	  8,89	  0,09	     57,06	    217,00	   47,206338	   -1,559895	           5,45	                   I	          
   11:14:53.548	       47	-55,78	  9,15	  0,09	     58,23	    203,00	   47,206321	   -1,559942	           5,06	                   I	          
   11:14:55.484	       48	-57,11	  9,26	  0,09	     59,56	    232,00	   47,206304	   -1,559994	           4,59	                   I	          
   11:14:57.324	       49	-58,40	  9,22	  0,09	     60,86	    223,00	   47,206296	   -1,560009	           4,39	                   I	          
   11:14:59.179	       50	-59,69	  9,15	  0,09	     62,14	    208,00	   47,206284	   -1,560028	           4,18	                   I	          
   11:15:01.083	       51	-60,93	  9,04	  0,09	     63,39	    200,00	   47,206277	   -1,560043	           4,24	                   I	          
   11:15:02.690	       52	-61,62	  9,04	  0,09	     64,08	    202,00	   47,206276	   -1,560054	           4,32	                   I	          
   11:15:12.976	       53	-62,60	  9,42	  0,09	     65,14	    220,00	   47,206305	   -1,560051	           4,04	                   I	       306
   11:15:15.118	       54	-63,33	 10,51	  0,09	     66,45	    217,00	   47,206307	   -1,560075	           4,05	                   I	          
   11:15:17.277	       55	-63,76	 11,16	  0,19	     67,23	    223,00	   47,206306	   -1,560099	           4,80	                   I	          
   11:15:19.071	       56	-64,40	 12,35	  0,19	     68,59	    218,00	   47,206304	   -1,560122	           4,67	                   I	          
   11:15:20.777	       57	-65,19	 13,44	  0,19	     69,92	    222,00	   47,206300	   -1,560143	           4,40	                   I	          
   11:15:22.452	       58	-65,91	 14,68	  0,19	     71,37	    222,00	   47,206298	   -1,560162	           4,33	                   I	          
   11:15:24.468	       59	-66,66	 15,87	  0,19	     72,77	    216,00	   47,206295	   -1,560175	           4,80	                   I	          
   11:15:26.620	       60	-67,33	 16,98	  0,19	     74,07	    222,00	   47,206282	   -1,560214	           5,60	                   I	          
   11:15:28.247	       61	-67,91	 17,77	  0,26	     75,05	    217,00	   47,206277	   -1,560226	           5,33	                   I	          
   11:15:30.144	       62	-68,67	 19,03	  0,26	     76,52	    221,00	   47,206273	   -1,560247	           4,67	                   I	          
   11:15:32.120	       63	-69,46	 20,16	  0,26	     77,90	    222,00	   47,206270	   -1,560274	           4,33	                   I	          
   11:15:33.370	       64	-70,21	 21,30	  0,26	     79,27	    230,00	   47,206267	   -1,560289	           4,40	                   I	          
   11:15:35.777	       65	-70,95	 22,46	  0,26	     80,64	    228,00	   47,206264	   -1,560313	           5,11	                   I	          
   11:15:37.333	       66	-71,57	 23,24	  0,26	     81,64	    220,00	   47,206262	   -1,560321	           4,91	                   I	          
   11:15:39.319	       67	-72,17	 24,37	  0,26	     82,91	    223,00	   47,206256	   -1,560342	           5,20	                   I	          
   11:15:40.665	       68	-72,92	 25,53	  0,26	     84,30	    228,00	   47,206255	   -1,560352	           5,42	                   I	          
   11:15:42.471	       69	-73,62	 26,84	  0,26	     85,79	    233,00	   47,206261	   -1,560363	           5,89	                   I	          
   11:15:44.628	       70	-74,45	 27,96	  0,26	     87,18	    220,00	   47,206260	   -1,560373	           5,61	                   I	          
   11:15:46.614	       71	-75,08	 29,00	  0,26	     88,39	    228,00	   47,206259	   -1,560397	           5,44	                   I	          
   11:15:48.239	       72	-75,81	 30,13	  0,26	     89,74	    221,00	   47,206257	   -1,560411	           5,42	                   I	          
   11:15:50.100	       73	-76,51	 31,19	  0,26	     91,01	    223,00	   47,206254	   -1,560436	           5,18	                   I	          
   11:15:51.911	       74	-77,27	 32,34	  0,26	     92,39	    222,00	   47,206253	   -1,560452	           5,02	                   I	          
   11:15:53.629	       75	-77,96	 33,44	  0,26	     93,68	    227,00	   47,206250	   -1,560473	           4,93	                   I	          
   11:15:55.565	       76	-78,74	 34,61	  0,26	     95,09	    222,00	   47,206246	   -1,560497	           4,86	                   I	          
   11:15:57.276	       77	-79,57	 35,74	  0,26	     96,50	    222,00	   47,206245	   -1,560506	           4,88	                   I	          
   11:15:58.977	       78	-80,32	 36,89	  0,26	     97,86	    224,00	   47,206244	   -1,560523	           5,08	                   I	          
   11:16:00.865	       79	-81,06	 38,01	  0,26	     99,21	    230,00	   47,206240	   -1,560551	           5,54	                   I	          
   11:16:03.135	       80	-81,86	 39,15	  0,26	    100,60	    221,00	   47,206234	   -1,560585	           5,36	                   I	          
   11:16:04.790	       81	-82,68	 40,29	  0,26	    102,01	    221,00	   47,206230	   -1,560608	           5,12	                   I	          
   11:16:06.811	       82	-83,49	 41,50	  0,26	    103,47	    225,00	   47,206230	   -1,560626	           4,55	                   I	          
   11:16:08.604	       83	-84,23	 42,63	  0,26	    104,81	    224,00	   47,206229	   -1,560638	           4,76	                   I	          
   11:16:10.313	       84	-84,98	 43,66	  0,26	    106,09	    225,00	   47,206228	   -1,560644	           4,87	                   I	          
   11:16:12.701	       85	-85,68	 44,69	  0,26	    107,34	    229,00	   47,206229	   -1,560666	           5,07	                   I	          
   11:16:14.095	       86	-86,45	 45,81	  0,26	    108,69	    226,00	   47,206229	   -1,560674	           4,98	                   I	          
   11:16:15.944	       87	-87,20	 46,91	  0,26	    110,03	    223,00	   47,206228	   -1,560694	           4,71	                   I	          
   11:16:17.917	       88	-87,90	 47,98	  0,26	    111,31	    224,00	   47,206222	   -1,560724	           5,16	                   I	          
   11:16:20.087	       89	-88,70	 49,08	  0,26	    112,66	    211,00	   47,206221	   -1,560728	           5,40	                   I	          
   11:16:21.842	       90	-89,36	 50,14	  0,26	    113,91	    220,00	   47,206226	   -1,560740	           5,60	                   I	          
   11:16:24.084	       91	-90,11	 51,26	  0,26	    115,25	    218,00	   47,206222	   -1,560782	           4,87	                   I	          
   11:16:26.156	       92	-90,86	 52,33	  0,26	    116,57	    226,00	   47,206221	   -1,560798	           4,43	                   I	          
   11:16:28.054	       93	-91,63	 53,45	  0,26	    117,93	    218,00	   47,206223	   -1,560811	           4,00	                   I	          
   11:16:29.977	       94	-92,43	 54,57	  0,26	    119,30	    226,00	   47,206220	   -1,560830	           4,00	                   I	          
   11:16:31.934	       95	-93,14	 55,79	  0,26	    120,72	    214,00	   47,206210	   -1,560848	           4,00	                   I	          
   11:16:33.985	       96	-93,95	 56,97	  0,26	    122,14	    223,00	   47,206198	   -1,560867	           4,00	                   I	          
   11:16:35.705	       97	-94,74	 58,07	  0,26	    123,50	    221,00	   47,206193	   -1,560890	           4,00	                   I	          
   11:16:37.627	       98	-95,57	 59,20	  0,26	    124,90	    211,00	   47,206190	   -1,560914	           4,80	                   I	          
   11:16:39.713	       99	-96,31	 60,27	  0,26	    126,20	    217,00	   47,206183	   -1,560934	           4,80	                   I	          
   11:16:41.682	      100	-97,02	 61,40	  0,26	    127,53	    223,00	   47,206174	   -1,560956	           4,67	                   I	          
   11:16:43.535	      101	-97,72	 62,46	  0,26	    128,81	    219,00	   47,206171	   -1,560972	           4,00	                   I	          
   11:16:45.288	      102	-98,36	 63,49	  0,26	    130,02	    226,00	   47,206168	   -1,560982	           4,00	                   I	          
   11:16:47.493	      103	-99,07	 64,58	  0,26	    131,32	    218,00	   47,206172	   -1,561023	           4,00	                   I	          
   11:16:49.364	      104	-99,78	 65,67	  0,26	    132,63	    223,00	   47,206176	   -1,561019	           4,00	                   I	          
   11:16:51.305	      105	-100,48	 66,78	  0,26	    133,93	    223,00	   47,206179	   -1,561034	           4,00	                   I	          
   11:16:53.272	      106	-101,11	 67,84	  0,26	    135,17	    230,00	   47,206176	   -1,561059	           4,00	                   I	          
   11:16:55.182	      107	-101,83	 68,98	  0,26	    136,52	    209,00	   47,206174	   -1,561078	           4,00	                   I	          
   11:16:57.179	      108	-102,56	 70,09	  0,26	    137,84	    214,00	   47,206170	   -1,561088	           4,00	                   I	          
   11:16:59.102	      109	-103,25	 71,15	  0,26	    139,11	    212,00	   47,206171	   -1,561102	           4,28	                   I	          
   11:17:01.088	      110	-104,01	 72,26	  0,26	    140,45	    215,00	   47,206174	   -1,561116	           5,00	                   I	          
   11:17:02.842	      111	-104,68	 73,38	  0,26	    141,76	    216,00	   47,206174	   -1,561130	           5,33	                   I	          
   11:17:04.513	      112	-105,39	 74,43	  0,26	    143,02	    222,00	   47,206174	   -1,561139	           5,33	                   I	          
   11:17:06.668	      113	-106,11	 75,55	  0,26	    144,36	    217,00	   47,206175	   -1,561173	           4,33	                   I	          
   11:17:08.642	      114	-106,79	 76,73	  0,26	    145,72	    210,00	   47,206176	   -1,561197	           4,00	                   I	          
   11:17:10.795	      115	-107,44	 77,77	  0,26	    146,95	    217,00	   47,206176	   -1,561216	           4,00	                   I	          
   11:17:12.550	      116	-108,08	 78,90	  0,26	    148,25	    215,00	   47,206175	   -1,561235	           4,33	                   I	          
   11:17:14.400	      117	-108,78	 80,04	  0,26	    149,58	    213,00	   47,206174	   -1,561241	           4,33	                   I	          
   11:17:16.158	      118	-109,53	 81,14	  0,26	    150,91	    217,00	   47,206174	   -1,561252	           4,33	                   I	          
   11:17:18.093	      119	-110,29	 82,18	  0,26	    152,20	    217,00	   47,206171	   -1,561263	           4,00	                   I	          
   11:17:20.068	      120	-110,95	 83,30	  0,26	    153,51	    218,00	   47,206172	   -1,561280	           4,00	                   I	          
   11:17:22.360	      121	-111,66	 84,40	  0,26	    154,81	    216,00	   47,206170	   -1,561300	           4,00	                   I	          
   11:17:24.392	      122	-112,41	 85,51	  0,26	    156,15	    218,00	   47,206170	   -1,561322	           4,00	                   I	          
   11:17:25.871	      123	-113,10	 86,57	  0,26	    157,42	    223,00	   47,206171	   -1,561344	           4,00	                   I	          
   11:17:27.688	      124	-113,69	 87,64	  0,26	    158,64	    226,00	   47,206171	   -1,561364	           4,00	                   I	          
   11:17:29.793	      125	-114,30	 88,61	  0,26	    159,79	    223,00	   47,206169	   -1,561383	           4,00	                   I	          
   11:17:32.035	      126	-114,86	 89,69	  0,26	    161,00	    219,00	   47,206167	   -1,561403	           4,00	                   I	          
   11:17:33.753	      127	-115,52	 90,75	  0,26	    162,25	    228,00	   47,206165	   -1,561420	           4,00	                   I	          
   11:17:35.892	      128	-116,22	 91,80	  0,26	    163,52	    225,00	   47,206168	   -1,561440	           4,00	                   I	          
   11:17:37.762	      129	-116,87	 92,93	  0,26	    164,81	    228,00	   47,206165	   -1,561461	           4,00	                   I	          
   11:17:39.554	      130	-117,49	 93,97	  0,26	    166,03	    220,00	   47,206163	   -1,561478	           4,00	                   I	          
   11:17:41.220	      131	-118,14	 95,03	  0,26	    167,27	    227,00	   47,206162	   -1,561484	           4,00	                   I	          
   11:17:43.243	      132	-118,79	 96,08	  0,26	    168,50	    224,00	   47,206160	   -1,561496	           4,00	                   I	          
   11:17:45.046	      133	-119,45	 97,18	  0,26	    169,79	    217,00	   47,206158	   -1,561513	           4,00	                   I	          
   11:17:47.286	      134	-120,11	 98,24	  0,26	    171,03	    221,00	   47,206154	   -1,561537	           4,00	                   I	          
   11:17:49.054	      135	-120,66	 99,21	  0,26	    172,15	    217,00	   47,206148	   -1,561554	           4,00	                   I	          
   11:17:50.893	      136	-121,29	100,31	  0,26	    173,42	    221,00	   47,206143	   -1,561572	           4,00	                   I	          
   11:17:52.880	      137	-121,99	101,34	  0,26	    174,66	    226,00	   47,206144	   -1,561592	           4,00	                   I	          
   11:17:54.635	      138	-122,61	102,40	  0,26	    175,89	    222,00	   47,206146	   -1,561613	           4,00	                   I	          
   11:17:56.471	      139	-123,20	103,52	  0,26	    177,15	    225,00	   47,206144	   -1,561634	           4,00	                   I	          
   11:17:58.313	      140	-123,82	104,61	  0,26	    178,41	    225,00	   47,206142	   -1,561643	           4,00	                   I	          
   11:18:00.081	      141	-124,45	105,66	  0,26	    179,63	    232,00	   47,206140	   -1,561658	           4,00	                   I	          
   11:18:02.286	      142	-125,08	106,74	  0,26	    180,88	    224,00	   47,206138	   -1,561675	           4,00	                   I	          
   11:18:04.073	      143	-125,76	107,85	  0,26	    182,18	    221,00	   47,206134	   -1,561692	           4,00	                   I	          
   11:18:06.111	      144	-126,33	108,91	  0,26	    183,38	    233,00	   47,206134	   -1,561705	           4,00	                   I	          
   11:18:08.170	      145	-126,92	109,90	  0,26	    184,54	    210,00	   47,206136	   -1,561720	           4,00	                   I	          
   11:18:09.935	      146	-127,51	110,88	  0,26	    185,69	    219,00	   47,206136	   -1,561735	           4,33	                   I	          
   11:18:12.040	      147	-128,01	111,99	  0,26	    186,90	    219,00	   47,206136	   -1,561747	           4,33	                   I	          
   11:18:13.929	      148	-128,59	113,11	  0,26	    188,16	    218,00	   47,206138	   -1,561763	           4,33	                   I	          
   11:18:23.515	      149	-129,15	114,18	  0,26	    189,38	    216,00	   47,206150	   -1,561803	           4,00	                   I	       307
   11:18:25.505	      150	-129,88	115,28	  0,26	    190,71	    221,00	   47,206151	   -1,561829	           4,40	                   I	          
   11:18:27.262	      151	-130,64	116,39	  0,26	    192,05	    223,00	   47,206151	   -1,561845	           4,33	                   I	          
   11:18:29.145	      152	-131,28	117,40	  0,26	    193,24	    228,00	   47,206152	   -1,561871	           4,33	                   I	          
   11:18:31.027	      153	-131,96	118,46	  0,26	    194,50	    219,00	   47,206154	   -1,561886	           4,33	                   I	          
   11:18:33.056	      154	-132,54	119,47	  0,26	    195,67	    218,00	   47,206154	   -1,561905	           4,00	                   I	          
   11:18:35.040	      155	-133,10	120,52	  0,26	    196,86	    215,00	   47,206155	   -1,561925	           4,00	                   I	          
   11:18:36.978	      156	-133,69	121,52	  0,26	    198,02	    217,00	   47,206154	   -1,561944	           4,00	                   I	          
   11:18:38.595	      157	-134,31	122,55	  0,35	    199,22	    221,00	   47,206152	   -1,561963	           4,00	                   I	          
   11:18:41.016	      158	-134,91	123,62	  0,42	    200,45	    224,00	   47,206150	   -1,561980	           4,00	                   I	          
   11:18:42.871	      159	-135,52	124,80	  0,42	    201,77	    227,00	   47,206151	   -1,561981	           4,60	                   I	          
   11:18:44.943	      160	-136,06	125,89	  0,42	    203,00	    229,00	   47,206146	   -1,561984	           4,78	                   I	          
   11:18:46.696	      161	-136,58	126,72	  0,42	    203,98	    224,00	   47,206143	   -1,561986	           4,62	                   I	          
   11:18:48.366	      162	-136,88	127,38	  0,42	    204,70	    221,00	   47,206142	   -1,561990	           4,48	                   I	          
   11:18:50.106	      163	-137,01	128,07	  0,42	    205,40	    215,00	   47,206144	   -1,561998	           4,20	                   I	          
   11:18:52.355	      164	-138,26	128,25	  0,42	    206,66	    199,00	   47,206141	   -1,562001	           4,02	                   I	          
   11:18:54.381	      165	-139,43	127,67	  0,42	    207,97	    190,00	   47,206140	   -1,562000	           4,05	                   I	          
   11:18:56.234	      166	-140,52	127,01	  0,42	    209,24	    187,00	   47,206134	   -1,562003	           4,12	                   I	          
   11:18:57.769	      167	-141,56	126,35	  0,42	    210,47	    191,00	   47,206112	   -1,562010	           4,35	                   I	          
   11:18:59.878	      168	-142,55	125,76	  0,42	    211,63	    189,00	   47,206085	   -1,562021	           4,26	                   I	          
   11:19:01.678	      169	-143,57	125,25	  0,42	    212,77	    189,00	   47,206065	   -1,562021	           4,15	                   I	          
   11:19:03.483	      170	-144,70	125,16	  0,42	    213,90	    199,00	   47,206044	   -1,562019	           4,10	                   I	          
   11:19:05.735	      171	-145,95	125,29	  0,42	    215,16	    200,00	   47,206024	   -1,562021	           4,27	                   I	          
   11:19:07.437	      172	-147,10	125,79	  0,42	    216,41	    210,00	   47,206009	   -1,562020	           4,48	                   I	          
   11:19:09.328	      173	-147,45	126,10	  0,42	    216,88	    203,00	   47,206002	   -1,562021	           4,55	                   I	          
   11:19:26.378	      174	-148,26	126,74	  0,49	    217,92	    210,00	   47,206001	   -1,561942	           4,80	                   I	       308
   11:19:28.449	      175	-149,44	127,15	  0,49	    219,17	    217,00	   47,205997	   -1,561930	           4,00	                   I	          
   11:19:30.473	      176	-150,61	127,58	  0,49	    220,41	    217,00	   47,205998	   -1,561914	           4,00	                   I	          
   11:19:32.362	      177	-151,75	127,92	  0,49	    221,60	    225,00	   47,206001	   -1,561905	           4,00	                   I	          
   11:19:34.118	      178	-152,84	128,18	  0,49	    222,72	    217,00	   47,206014	   -1,561894	           4,00	                   I	          
   11:19:36.153	      179	-153,97	128,59	  0,49	    223,93	    212,00	   47,206025	   -1,561889	           4,17	                   I	          
   11:19:38.089	      180	-154,79	129,53	  0,49	    225,17	    221,00	   47,206031	   -1,561886	           4,60	                   I	          
   11:19:40.060	      181	-155,32	130,57	  0,49	    226,35	    221,00	   47,206036	   -1,561884	           5,67	                   I	          
   11:19:42.216	      182	-155,95	131,66	  0,49	    227,60	    230,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:19:44.072	      183	-156,70	132,79	  0,49	    228,95	    232,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:19:46.044	      184	-157,32	133,95	  0,49	    230,27	    222,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:19:47.660	      185	-157,73	134,82	  0,49	    231,23	    234,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:19:49.999	      186	-158,27	136,00	  0,49	    232,53	    229,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:19:51.627	      187	-158,91	137,26	  0,49	    233,95	    228,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:19:53.205	      188	-159,52	138,40	  0,49	    235,24	    232,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:19:55.728	      189	-160,07	139,53	  0,49	    236,49	    239,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:19:57.617	      190	-160,62	140,63	  0,49	    237,72	    247,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:19:59.506	      191	-161,19	141,69	  0,49	    238,93	    246,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:01.346	      192	-161,57	142,73	  0,49	    240,03	    244,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:03.148	      193	-161,88	143,87	  0,49	    241,21	    230,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:04.767	      194	-162,04	144,89	  0,49	    242,25	    232,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:06.890	      195	-161,89	146,07	  0,49	    243,44	    229,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:08.679	      196	-161,17	146,99	  0,49	    244,61	    227,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:10.446	      197	-160,30	147,77	  0,49	    245,78	    234,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:12.468	      198	-159,88	149,04	  0,49	    247,11	    232,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:14.439	      199	-159,48	150,22	  0,49	    248,36	    230,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:16.327	      200	-159,21	151,32	  0,49	    249,49	    226,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:18.134	      201	-158,90	152,46	  0,49	    250,67	    223,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:20.119	      202	-158,87	153,57	  0,58	    251,78	    218,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:21.917	      203	-159,15	154,70	  0,66	    252,95	    227,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:24.212	      204	-159,66	155,78	  0,76	    254,15	    216,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:26.101	      205	-160,20	157,03	  0,86	    255,52	    216,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:28.307	      206	-160,71	158,14	  0,95	    256,74	    214,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:30.326	      207	-161,21	159,30	  1,04	    258,01	    212,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:32.533	      208	-161,66	160,30	  1,12	    259,11	    210,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:34.702	      209	-162,18	161,28	  1,21	    260,22	    212,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:36.997	      210	-162,74	162,38	  1,30	    261,46	    202,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:38.929	      211	-163,16	163,56	  1,41	    262,71	    211,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:41.082	      212	-163,61	164,60	  1,56	    263,86	    207,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:43.020	      213	-164,07	165,74	  1,66	    265,10	    211,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:45.176	      214	-164,62	166,79	  1,80	    266,29	    211,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:47.198	      215	-165,11	167,94	  1,91	    267,54	    211,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:49.352	      216	-165,66	169,03	  2,04	    268,77	    214,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:51.344	      217	-166,15	170,24	  2,04	    270,07	    210,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:53.147	      218	-166,71	171,43	  2,04	    271,40	    237,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:55.217	      219	-167,31	172,53	  2,04	    272,65	    230,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:57.192	      220	-167,84	173,59	  2,04	    273,83	    231,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:20:59.262	      221	-168,48	174,70	  2,04	    275,11	    245,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:21:01.101	      222	-168,97	175,84	  2,04	    276,35	    232,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:21:03.008	      223	-169,39	176,89	  2,04	    277,49	    224,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:21:04.843	      224	-169,88	178,06	  2,04	    278,75	    216,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:21:06.876	      225	-170,29	179,17	  2,04	    279,93	    213,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:21:08.670	      226	-170,83	180,31	  2,04	    281,20	    218,00	   47,206041	   -1,561887	           6,00	                   I	          
   11:21:10.423	      227	-171,37	181,52	  2,04	    282,52	    217,00	   47,206041	   -1,561887	           6,00	                   I	          
