"TOA5","CR1000XSeries","CR1000X","11356","CR1000X.Std.03.02","CPU:Programme_CS_2sec_thermocouple.CR1X","15778","TwoSec"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Avg","CDM1BattV_Min","CDM1PTempC1","CDM1PTempC2","CDM1PTempC3","CDM1PTempC4","AirTC_Avg","AirTC_Min","AirTC_Max","RH_Avg","RH_Min","RH_Max","WindDir","WS_ms_Avg","WS_ms","WS_ms_Min","WS_ms_Max","WS_ms_S_WVT","WindDir_D1_WVT","WSDiag","SmplsF_Tot","Diag1F_Tot","Diag2F_Tot","Diag4F_Tot","Diag8F_Tot","Diag9F_Tot","Diag10F_Tot","NNDF_Tot","CSEF_Tot","SR01Up_1_Avg","SR01Dn_1_Avg","IR01Up_1_Avg","IR01Dn_1_Avg","NR01TC_1_Avg","NR01TK_1_Avg","NetRs_1_Avg","NetRl_1_Avg","Albedo_1_Avg","UpTot_1_Avg","DnTot_1_Avg","NetTot_1_Avg","IR01UpCo_1_Avg","IR01DnCo_1_Avg","SR01Up_2_Avg","SR01Dn_2_Avg","IR01Up_2_Avg","IR01Dn_2_Avg","NR01TC_2_Avg","NR01TK_2_Avg","NetRs_2_Avg","NetRl_2_Avg","Albedo_2_Avg","UpTot_2_Avg","DnTot_2_Avg","NetTot_2_Avg","IR01UpCo_2_Avg","IR01DnCo_2_Avg","SR01Up_3_Avg","SR01Dn_3_Avg","IR01Up_3_Avg","IR01Dn_3_Avg","NR01TC_3_Avg","NR01TK_3_Avg","NetRs_3_Avg","NetRl_3_Avg","Albedo_3_Avg","UpTot_3_Avg","DnTot_3_Avg","NetTot_3_Avg","IR01UpCo_3_Avg","IR01DnCo_3_Avg","Temp_C_Avg(1)","Temp_C_Max(1)","Temp_C_Min(1)","Temp_C(1)","Temp_C_Std(1)","Temp_C_Avg(2)","Temp_C_Max(2)","Temp_C_Min(2)","Temp_C(2)","Temp_C_Std(2)"
"2023-05-10 14:07:20",1485,12.67,19.75,12.68,19.86,19.91,19.93,19.92,21.11,21.11,21.11,51.05,51.05,51.05,"NAN",0.02,0.02,0.02,0.02,0.02,0,0,1,0,0,0,0,0,0,0,0,1.77,10.81,-0.949,-0.014,19.99,293.1,-9.04,-0.936,6.107,0.821,10.8,-9.98,417.7,418.7,3.577,15.35,0.532,-0.689,19.9,293.1,-11.77,1.221,4.292,4.109,14.66,-10.55,418.7,417.5,5.946,2.412,3.403,2.883,19.28,292.4,3.534,0.52,0.406,9.35,5.295,4.054,418.1,417.5,19.12,19.12,19.12,19.12,0,20.5,20.5,20.5,20.5,0
"2023-05-10 14:07:22",1486,12.66,19.75,12.68,19.87,19.91,19.93,19.92,21.11,21.11,21.11,51.05,51.05,51.05,"NAN",0.02,0.02,0.02,0.02,0.02,0,0,1,0,0,0,0,0,0,0,0,1.776,10.54,-1.426,0.297,20,293.1,-8.76,-1.723,5.93,0.351,10.83,-10.48,417.3,419,3.609,15.62,0.342,-0.901,19.9,293.1,-12.01,1.244,4.327,3.951,14.71,-10.76,418.5,417.3,5.953,2.398,3.332,2.824,19.29,292.4,3.554,0.509,0.403,9.29,5.222,4.063,418,417.5,19.17,19.17,19.17,19.17,0,20.55,20.55,20.55,20.55,0
"2023-05-10 14:07:24",1487,12.66,19.75,12.68,19.87,19.91,19.93,19.92,21.12,21.12,21.12,51.02,51.02,51.02,207,0.07,0.07,0.07,0.07,0.07,207,0,1,0,0,0,0,0,0,0,0,1.762,10.4,-1.684,0.446,19.98,293.1,-8.64,-2.13,5.902,0.079,10.85,-10.77,417,419.1,3.616,15.73,0.236,-1.007,19.91,293.1,-12.11,1.244,4.35,3.852,14.72,-10.87,418.5,417.2,5.953,2.391,3.305,2.8,19.29,292.4,3.563,0.505,0.402,9.26,5.191,4.068,418,417.5,19.19,19.19,19.19,19.19,0,20.56,20.56,20.56,20.56,0
"2023-05-10 14:07:26",1488,12.66,19.75,12.68,19.87,19.91,19.93,19.92,21.13,21.13,21.13,51,51,51,212,0.06,0.06,0.06,0.06,0.06,212,0,1,0,0,0,0,0,0,0,0,1.75,10.5,-1.814,0.389,20,293.1,-8.75,-2.202,5.997,-0.064,10.89,-10.95,416.9,419.1,3.648,15.84,0.176,-1.087,19.91,293.1,-12.19,1.264,4.342,3.825,14.75,-10.93,418.4,417.1,5.983,2.391,3.289,2.775,19.29,292.4,3.592,0.514,0.4,9.27,5.166,4.106,418,417.5,19.26,19.26,19.26,19.26,0,20.56,20.56,20.56,20.56,0
"2023-05-10 14:07:28",1489,12.66,19.75,12.68,19.87,19.91,19.94,19.92,21.11,21.11,21.11,50.97,50.97,50.97,206,0.05,0.05,0.05,0.05,0.05,206,0,1,0,0,0,0,0,0,0,0,1.74,10.82,-1.889,-0.166,20,293.1,-9.08,-1.723,6.216,-0.149,10.65,-10.8,416.8,418.6,3.617,15.85,0.148,-1.135,19.9,293.1,-12.23,1.283,4.381,3.765,14.71,-10.95,418.3,417,5.973,2.398,3.259,2.738,19.29,292.4,3.576,0.521,0.401,9.23,5.135,4.097,418,417.4,19.25,19.25,19.25,19.25,0,20.6,20.6,20.6,20.6,0
"2023-05-10 14:07:30",1490,12.66,19.75,12.68,19.88,19.91,19.94,19.92,21.1,21.1,21.1,50.98,50.98,50.98,"NAN",0.04,0.04,0.04,0.04,0.04,0,0,1,0,0,0,0,0,0,0,0,1.652,11.31,-1.934,-1.495,20,293.1,-9.66,-0.439,6.845,-0.282,9.82,-10.1,416.8,417.2,3.538,15.14,0.113,-1.329,19.91,293.1,-11.61,1.442,4.28,3.651,13.82,-10.16,418.4,416.9,5.881,2.378,3.219,2.712,19.3,292.4,3.504,0.507,0.404,9.1,5.09,4.011,418,417.4,19.29,19.29,19.29,19.29,0,20.59,20.59,20.59,20.59,0
"2023-05-10 14:07:32",1491,12.66,19.75,12.68,19.88,19.91,19.94,19.92,21.1,21.1,21.1,50.95,50.95,50.95,177,0.06,0.06,0.06,0.06,0.06,177,0,1,0,0,0,0,0,0,0,0,1.574,11.85,-1.948,-2.27,19.99,293.1,-10.27,0.322,7.525,-0.374,9.57,-9.95,416.8,416.4,3.478,15.31,0.109,-1.589,19.9,293.1,-11.83,1.698,4.401,3.587,13.72,-10.13,418.3,416.6,5.788,2.347,3.206,2.678,19.29,292.4,3.441,0.528,0.405,8.99,5.025,3.969,417.9,417.4,19.27,19.27,19.27,19.27,0,20.56,20.56,20.56,20.56,0
"2023-05-10 14:07:34",1492,12.66,19.75,12.68,19.88,19.91,19.94,19.92,21,21,21,50.87,50.87,50.87,178,0.05,0.05,0.05,0.05,0.05,178,0,1,0,0,0,0,0,0,0,0,1.464,11.85,-1.979,-2.66,19.98,293.1,-10.39,0.681,8.1,-0.515,9.19,-9.71,416.7,416,3.35,15.15,0.103,-1.746,19.91,293.1,-11.8,1.85,4.522,3.453,13.4,-9.95,418.3,416.5,5.607,2.281,3.195,2.657,19.29,292.4,3.326,0.538,0.407,8.8,4.938,3.864,417.9,417.3,19.29,19.29,19.29,19.29,0,20.42,20.42,20.42,20.42,0
"2023-05-10 14:07:36",1493,12.66,19.75,12.68,19.88,19.91,19.94,19.92,20.97,20.97,20.97,50.87,50.87,50.87,15,0.09,0.09,0.09,0.09,0.09,15,0,1,0,0,0,0,0,0,0,0,1.282,11.14,-1.989,-2.833,20,293.2,-9.86,0.844,8.69,-0.707,8.31,-9.01,416.8,415.9,3.14,14.48,0.103,-1.799,19.9,293.1,-11.34,1.902,4.612,3.243,12.68,-9.44,418.3,416.4,5.31,2.16,3.176,2.649,19.28,292.4,3.15,0.527,0.407,8.49,4.809,3.677,417.8,417.3,19.27,19.27,19.27,19.27,0,20.37,20.37,20.37,20.37,0
"2023-05-10 14:07:38",1494,12.66,19.75,12.68,19.89,19.91,19.94,19.92,20.97,20.97,20.97,50.83,50.83,50.83,16,0.06,0.06,0.06,0.06,0.06,16,0,1,0,0,0,0,0,0,0,0,1.101,10.58,-1.967,-2.81,19.99,293.1,-9.48,0.843,9.61,-0.866,7.766,-8.63,416.7,415.9,2.926,13.69,0.099,-1.771,19.9,293,-10.76,1.87,4.678,3.025,11.92,-8.89,418.3,416.4,5.058,2.041,3.174,2.651,19.29,292.4,3.016,0.523,0.404,8.23,4.692,3.539,417.9,417.4,19.27,19.27,19.27,19.27,0,20.39,20.39,20.39,20.39,0
"2023-05-10 14:07:40",1495,12.66,19.75,12.68,19.89,19.91,19.94,19.92,20.96,20.96,20.96,50.83,50.83,50.83,"NAN",0.04,0.04,0.04,0.04,0.04,0,0,1,0,0,0,0,0,0,0,0,0.939,9.91,-1.979,-2.449,19.99,293.1,-8.97,0.47,10.55,-1.04,7.463,-8.5,416.7,416.3,2.74,12.74,0.12,-1.514,19.89,293,-10,1.633,4.649,2.86,11.23,-8.37,418.2,416.6,4.885,1.929,3.168,2.656,19.29,292.4,2.956,0.512,0.395,8.05,4.585,3.469,417.9,417.4,19.29,19.29,19.29,19.29,0,20.45,20.45,20.45,20.45,0
"2023-05-10 14:07:42",1496,12.65,19.75,12.68,19.89,19.91,19.94,19.92,21.05,21.05,21.05,50.86,50.86,50.86,18,0.06,0.06,0.06,0.06,0.06,18,0,1,0,0,0,0,0,0,0,0,0.755,10.01,-1.916,-2.743,20,293.1,-9.26,0.827,13.26,-1.161,7.27,-8.43,416.8,416,2.613,12.28,0.141,-1.426,19.9,293,-9.66,1.568,4.698,2.755,10.85,-8.1,418.3,416.7,4.83,1.909,3.164,2.631,19.31,292.5,2.921,0.533,0.395,7.995,4.54,3.454,418,417.4,19.28,19.28,19.28,19.28,0,20.43,20.43,20.43,20.43,0
"2023-05-10 14:07:44",1497,12.65,19.75,12.68,19.89,19.92,19.94,19.92,21.06,21.06,21.06,50.89,50.89,50.89,348,0.06,0.06,0.06,0.06,0.06,348,0,1,0,0,0,0,0,0,0,0,0.765,10.66,-1.912,-2.894,20,293.1,-9.9,0.982,13.94,-1.147,7.767,-8.91,416.8,415.8,2.618,12.58,0.172,-1.398,19.9,293,-9.96,1.569,4.804,2.79,11.18,-8.39,418.3,416.7,4.979,1.962,3.161,2.615,19.3,292.5,3.018,0.546,0.394,8.14,4.576,3.564,417.9,417.4,19.34,19.34,19.34,19.34,0,20.43,20.43,20.43,20.43,0
"2023-05-10 14:07:46",1498,12.65,19.75,12.67,19.9,19.92,19.94,19.92,21.07,21.07,21.07,50.89,50.89,50.89,16,0.1,0.1,0.1,0.1,0.1,16,0,1,0,0,0,0,0,0,0,0,0.831,11.13,-1.923,-2.943,19.99,293.1,-10.3,1.02,13.4,-1.092,8.19,-9.28,416.8,415.7,2.642,12.57,0.18,-1.212,19.9,293,-9.93,1.392,4.759,2.822,11.36,-8.54,418.3,416.9,5.081,1.966,3.164,2.61,19.3,292.4,3.114,0.554,0.387,8.24,4.576,3.668,417.9,417.4,19.32,19.32,19.32,19.32,0,20.45,20.45,20.45,20.45,0
"2023-05-10 14:07:48",1499,12.65,19.75,12.67,19.9,19.92,19.94,19.92,21.02,21.02,21.02,50.88,50.88,50.88,28,0.05,0.05,0.05,0.05,0.05,28,0,1,0,0,0,0,0,0,0,0,0.717,10.48,-1.833,-2.92,19.99,293.1,-9.77,1.088,14.63,-1.116,7.563,-8.68,416.9,415.8,2.532,11.85,0.206,-0.721,19.91,293.1,-9.32,0.927,4.679,2.738,11.13,-8.39,418.4,417.5,4.906,1.853,3.154,2.611,19.3,292.4,3.053,0.543,0.378,8.06,4.464,3.596,417.9,417.3,19.3,19.3,19.3,19.3,0,20.44,20.44,20.44,20.44,0
"2023-05-10 14:07:50",1500,12.65,19.75,12.67,19.9,19.92,19.94,19.92,21.08,21.08,21.08,50.87,50.87,50.87,338,0.09,0.09,0.09,0.09,0.09,338,0,1,0,0,0,0,0,0,0,0,0.533,9.76,-1.107,-2.677,20,293.1,-9.23,1.57,18.31,-0.573,7.086,-7.66,417.6,416.1,2.415,10.6,0.217,0.391,19.9,293,-8.19,-0.174,4.391,2.632,10.99,-8.36,418.4,418.6,4.742,1.771,3.157,2.652,19.3,292.5,2.972,0.505,0.373,7.899,4.423,3.476,417.9,417.4,19.31,19.31,19.31,19.31,0,20.48,20.48,20.48,20.48,0
"2023-05-10 14:07:52",1501,12.65,19.75,12.67,19.9,19.92,19.94,19.92,20.96,20.96,20.96,50.74,50.74,50.74,326,0.08,0.08,0.08,0.08,0.08,326,0,1,0,0,0,0,0,0,0,0,0.363,8.83,-0.545,-1.979,20,293.1,-8.47,1.434,24.32,-0.182,6.855,-7.037,418.2,416.8,2.271,9.06,0.219,1.456,19.9,293.1,-6.792,-1.237,3.991,2.49,10.52,-8.03,418.4,419.6,4.586,1.639,3.164,2.697,19.3,292.4,2.947,0.467,0.357,7.749,4.336,3.413,417.9,417.4,19.29,19.29,19.29,19.29,0,20.51,20.51,20.51,20.51,0
"2023-05-10 14:07:54",1502,12.65,19.75,12.67,19.91,19.92,19.94,19.92,20.95,20.95,20.95,50.71,50.71,50.71,349,0.09,0.09,0.09,0.09,0.09,349,0,1,0,0,0,0,0,0,0,0,0.325,8.08,2.375,-0.609,19.99,293.1,-7.75,2.984,24.85,2.7,7.466,-4.766,421.1,418.1,2.131,7.231,0.25,3.526,19.91,293.1,-5.1,-3.275,3.394,2.381,10.76,-8.38,418.4,421.7,4.461,1.515,3.248,2.811,19.3,292.5,2.946,0.436,0.34,7.709,4.327,3.382,418,417.6,19.22,19.22,19.22,19.22,0,20.37,20.37,20.37,20.37,0
"2023-05-10 14:07:56",1503,12.64,19.75,12.67,19.91,19.92,19.94,19.93,20.95,20.95,20.95,50.68,50.68,50.68,311,0.1,0.1,0.1,0.1,0.1,311,0,1,0,0,0,0,0,0,0,0,0.52,7.666,4.749,0.335,20,293.1,-7.145,4.414,14.73,5.269,8,-2.731,423.5,419,2.049,6.372,0.257,4.724,19.91,293.1,-4.323,-4.467,3.11,2.306,11.1,-8.79,418.5,422.9,4.399,1.452,3.298,2.881,19.3,292.4,2.947,0.417,0.33,7.698,4.333,3.364,418,417.6,19.21,19.21,19.21,19.21,0,20.33,20.33,20.33,20.33,0
"2023-05-10 14:07:58",1504,12.64,19.75,12.67,19.91,19.92,19.94,19.93,21.05,21.05,21.05,50.74,50.74,50.74,7,0.06,0.06,0.06,0.06,0.06,7,0,1,0,0,0,0,0,0,0,0,0.56,7.411,5.741,0.944,20,293.2,-6.851,4.797,13.23,6.301,8.36,-2.054,424.5,419.7,2,5.758,0.264,5.494,19.9,293,-3.758,-5.23,2.879,2.264,11.25,-8.99,418.4,423.7,4.344,1.412,3.282,2.907,19.3,292.4,2.932,0.375,0.325,7.625,4.319,3.307,418,417.7,19.2,19.2,19.2,19.2,0,20.37,20.37,20.37,20.37,0
"2023-05-10 14:08:00",1505,12.63,19.75,12.67,19.91,19.92,19.94,19.93,21.08,21.08,21.08,50.76,50.76,50.76,351,0.09,0.09,0.09,0.09,0.09,351,0,1,0,0,0,0,0,0,0,0,0.572,7.331,6.27,1.13,20,293.1,-6.759,5.14,12.81,6.842,8.46,-1.619,425,419.9,1.956,5.51,0.272,5.841,19.9,293,-3.553,-5.568,2.816,2.229,11.35,-9.12,418.4,424,4.307,1.382,3.284,2.918,19.31,292.5,2.925,0.367,0.321,7.591,4.3,3.292,418.1,417.7,19.21,19.21,19.21,19.21,0,20.31,20.31,20.31,20.31,0
"2023-05-10 14:08:02",1506,12.64,19.75,12.67,19.92,19.93,19.95,19.93,21.04,21.04,21.04,50.73,50.73,50.73,353,0.08,0.08,0.08,0.08,0.08,353,0,1,0,0,0,0,0,0,0,0,0.569,7.295,6.619,1.171,19.99,293.1,-6.727,5.449,12.83,7.188,8.47,-1.278,425.3,419.9,1.924,5.416,0.267,5.994,19.9,293.1,-3.493,-5.727,2.816,2.19,11.41,-9.22,418.5,424.2,4.286,1.369,3.258,2.916,19.3,292.5,2.916,0.342,0.32,7.544,4.285,3.259,418,417.7,19.27,19.27,19.27,19.27,0,20.38,20.38,20.38,20.38,0
"2023-05-10 14:08:04",1507,12.64,19.75,12.67,19.92,19.93,19.95,19.93,21.03,21.03,21.03,50.71,50.71,50.71,"NAN",0.04,0.04,0.04,0.04,0.04,0,0,1,0,0,0,0,0,0,0,0,0.546,7.253,6.829,1.384,19.99,293.1,-6.707,5.445,13.28,7.375,8.64,-1.262,425.5,420.1,1.907,5.545,0.275,6.254,19.9,293.1,-3.639,-5.979,2.908,2.182,11.8,-9.62,418.5,424.4,4.276,1.362,3.241,2.904,19.3,292.5,2.913,0.337,0.319,7.517,4.266,3.25,418,417.7,19.32,19.32,19.32,19.32,0,20.42,20.42,20.42,20.42,0
"2023-05-10 14:08:06",1508,12.64,19.75,12.67,19.92,19.93,19.95,19.93,21.03,21.03,21.03,50.76,50.76,50.76,69,0.06,0.06,0.06,0.06,0.06,69,0,1,0,0,0,0,0,0,0,0,0.557,7.275,6.784,1.532,19.99,293.1,-6.717,5.252,13.05,7.341,8.81,-1.466,425.5,420.2,1.904,5.69,0.275,6.385,19.91,293.1,-3.786,-6.11,2.988,2.179,12.08,-9.9,418.5,424.6,4.262,1.349,3.235,2.914,19.3,292.4,2.913,0.322,0.317,7.497,4.263,3.234,418,417.6,19.29,19.29,19.29,19.29,0,20.42,20.42,20.42,20.42,0
"2023-05-10 14:08:08",1509,12.64,19.76,12.67,19.93,19.93,19.95,19.93,20.95,20.95,20.95,50.68,50.68,50.68,63,0.1,0.1,0.1,0.1,0.1,63,0,1,0,0,0,0,0,0,0,0,0.511,7.327,7.095,1.602,20,293.1,-6.817,5.493,14.35,7.606,8.93,-1.323,425.8,420.3,1.895,5.642,0.273,6.708,19.9,293,-3.748,-6.435,2.978,2.168,12.35,-10.18,418.4,424.9,4.258,1.35,3.229,2.911,19.25,292.4,2.908,0.318,0.317,7.487,4.261,3.226,417.7,417.4,19.31,19.31,19.31,19.31,0,20.4,20.4,20.4,20.4,0
"2023-05-10 14:08:10",1510,12.64,19.76,12.67,19.93,19.93,19.95,19.93,20.96,20.96,20.96,50.68,50.68,50.68,57,0.09,0.09,0.09,0.09,0.09,57,0,1,0,0,0,0,0,0,0,0,0.645,7.386,7.671,1.645,19.99,293.1,-6.741,6.027,11.45,8.32,9.03,-0.714,426.4,420.3,1.88,5.639,0.282,7.468,19.9,293,-3.759,-7.186,3,2.162,13.11,-10.95,418.4,425.6,4.247,1.348,3.335,2.944,19.31,292.5,2.899,0.391,0.317,7.582,4.292,3.29,418.1,417.7,19.36,19.36,19.36,19.36,0,20.45,20.45,20.45,20.45,0
